episode,random_mpc_on,success,zone_steps,zone_time_s,zone_ratio,zone_entries,target_err_mean,target_err_p95,hold_err_mean,attach_err_mean,hf_target_err_diff_rms,hf_attach_err_diff_rms,hf_qdot_diff_rms,x_start,x_end,speed,y_noise_mean,y_noise_std,noise_seed,kf_seed
51,1,1,6,0.012,0.0016163793103448276,1,0.10354112544949451,0.7393729699552517,0.4275081941309381,0.016610671156322157,0.0009678062994391126,0.0004226930991232301,0.297963161519487,-0.5920189908984926,0.25137706789448605,0.24644550097569137,0.012186129130187677,0.005,1478503800,1493706390
51,0,1,1198,2.396,0.32273706896551724,15,0.1725360541995685,0.7464592564762271,0.350096773869834,0.07857272660510832,0.0013520021590316968,0.0011982143204314925,0.36934866938471256,-0.5920189908984926,0.25137706789448605,0.24644550097569137,0.012186129130187677,0.005,1478503800,1493706390
52,1,1,65,0.13,0.0131738954195379,1,0.09537252627781707,0.6607593930656306,0.4731515410354986,0.01841981440998041,0.000905560089503209,0.00040434597944156357,0.251344993204208,-0.7540918327235737,0.366122569224099,0.19090249417666807,0.009180568608871448,0.005,539644134,498860283
52,0,1,1422,2.844,0.2882042967166599,26,0.15872209405438417,0.7571778020851255,0.600442789064421,0.07564093082905901,0.0014085443564849118,0.001281462332775508,0.37371958447897324,-0.7540918327235737,0.366122569224099,0.19090249417666807,0.009180568608871448,0.005,539644134,498860283
53,1,1,390,0.78,0.11320754716981132,54,0.1635746979345015,1.0722525892171335,0.350149083526224,0.01710365149638243,0.0013790455138641964,0.00017008324081711608,0.24421446469729213,-1.0972841235107167,0.21068310490542533,0.45274616895421516,0.0077644361353362695,0.005,1495790280,336327728
53,0,1,1414,2.828,0.4104499274310595,17,0.22517720557099816,1.1326166360563612,0.7302611637748169,0.07210247951170172,0.0015563022764483693,0.0012167342160580015,0.33811667212141117,-1.0972841235107167,0.21068310490542533,0.45274616895421516,0.0077644361353362695,0.005,1495790280,336327728
54,1,1,0,0.0,0.0,0,0.10870940708517095,0.4369150474441808,0.3821063750313837,0.02203540988580982,0.0007060503244745751,0.00028552099843916044,0.21000817078403325,-0.9572019995151764,0.6434735816655175,0.13385348245243012,0.005410017262781233,0.005,1506053125,1195493181
54,0,1,62,0.124,0.007769423558897243,1,0.1323664192489126,0.7845707169312548,0.45006740046976157,0.025207556417515743,0.0008926592699801092,0.0007533383660060524,0.23660474101385479,-0.9572019995151764,0.6434735816655175,0.13385348245243012,0.005410017262781233,0.005,1506053125,1195493181
55,1,1,52,0.10400000000000001,0.010842368640533779,1,0.10242640518491229,0.7149862711704525,0.49164021557670706,0.019820960856919492,0.0009475405333876445,0.0005149885841081391,0.2407246040219751,-0.8193059721724398,0.5019492075415646,0.23630355250978613,0.007232570165351405,0.005,1301363526,1886509185
55,0,1,1933,3.866,0.4030442035029191,20,0.17121775497332772,0.810030466391064,0.6250499234446624,0.08025142120751799,0.0014878560745192485,0.0013911059870693298,0.35853488066645056,-0.8193059721724398,0.5019492075415646,0.23630355250978613,0.007232570165351405,0.005,1301363526,1886509185
56,1,1,15,0.03,0.004233700254022015,10,0.14532176235130878,0.7937807420049143,0.3664323825190341,0.0270208811906159,0.000998511980707719,0.00047077785192931114,0.4784778629374697,-0.7049247292266896,0.593780454716512,0.4210351279649902,0.013634036490787219,0.005,451422062,435553307
56,0,1,377,0.754,0.10640699971775332,4,0.17991100572422342,0.8051550434171432,0.3676195415017738,0.060281197978111864,0.0015904755762490717,0.0014157232971449007,0.33911747864587294,-0.7049247292266896,0.593780454716512,0.4210351279649902,0.013634036490787219,0.005,451422062,435553307
57,1,1,0,0.0,0.0,0,0.12425603535787304,0.5050637813125959,0.402319670205442,0.021762512117273813,0.0007272011748913881,0.00028388126555010636,0.2794985763824507,-1.0509787263877417,0.6886004986544045,0.13797932712559283,0.014175874354213327,0.005,984027868,1732443782
57,0,1,2807,5.614,0.33802986512524086,37,0.1847666126575046,0.8582387914038385,0.4585921400684873,0.07859420635897048,0.0014026807831498066,0.0014617764033235518,0.3493614441040404,-1.0509787263877417,0.6886004986544045,0.13797932712559283,0.014175874354213327,0.005,984027868,1732443782
58,1,0,0,0.0,0.0,0,0.3133168032232711,0.7599596459501251,0.22902134765648666,nan,0.0007777399348828572,nan,0.6277562304585003,-0.509798127541342,0.49478705010915525,0.43411268869127073,0.010866469386928472,0.005,899218598,619526889
58,0,1,38,0.076,0.012032932235592146,1,0.11273063781895265,0.7259715660437129,0.38265729208697935,0.01583016945721891,0.0010566994533642835,0.0005571412346770019,0.23719157653650516,-0.509798127541342,0.49478705010915525,0.43411268869127073,0.010866469386928472,0.005,899218598,619526889
59,1,1,148,0.296,0.041179744017807454,14,0.16032955499747953,0.7905364051090145,0.28334383748253,0.02195515931335507,0.0009446007985579851,0.00016187105534250503,0.4679541328549722,-0.7126825926142596,0.6451810190587464,0.42616708556240557,0.008490733024579027,0.005,2063182546,1775915903
59,0,0,2614,5.228,0.7273233166388425,9,0.20384135820155191,0.803074332088825,0.23606569639106442,nan,0.0013150334043056473,nan,0.3185040416493241,-0.7126825926142596,0.6451810190587464,0.42616708556240557,0.008490733024579027,0.005,2063182546,1775915903
60,1,1,24,0.048,0.007544797233574348,24,0.1698138402033391,0.8119488479910814,0.36569882019366523,0.017611067914115812,0.0008774200176489516,0.00023920149329191199,0.49386058282533807,-0.6488077351172363,0.4029986446744539,0.4454708103129008,0.005608342104812117,0.005,1293260195,814733501
60,0,1,1015,2.0300000000000002,0.3190820496699151,12,0.1800797720486693,0.8088466582070595,0.37920962307022776,0.0674097478153392,0.0013445846615397438,0.0010519282116603816,0.367451084982935,-0.6488077351172363,0.4029986446744539,0.4454708103129008,0.005608342104812117,0.005,1293260195,814733501
61,1,1,101,0.202,0.03580290677064871,1,0.22067700052091663,0.8082082446904804,0.435738048337533,0.02328779293544624,0.0009069251729289685,0.0002330862212955054,0.491938372273623,-0.5707648440470269,0.2160516839753484,0.47950185985170835,0.014059724293739802,0.005,2032814474,1971040493
61,0,1,458,0.916,0.16235377525700107,7,0.1642343716414432,0.792148726443575,0.38735870855205434,0.06159261303788532,0.001385045281231383,0.0010618071512374504,0.35058816773226426,-0.5707648440470269,0.2160516839753484,0.47950185985170835,0.014059724293739802,0.005,2032814474,1971040493
62,1,1,0,0.0,0.0,0,0.1194260212781783,0.6010253590979189,0.44799753901506717,0.025058148054335674,0.0009058256181599595,0.00046637323451886116,0.26068459710333564,-1.0160145270097316,0.7373461304574185,0.20377747346623154,0.012885436098969343,0.005,1530357308,265353679
62,0,1,2562,5.124,0.40647310804378867,26,0.17478952029550518,0.8393688503091962,0.5416908544263676,0.0656798524998398,0.0014110080571988503,0.0013424974742571843,0.3756484128814042,-1.0160145270097316,0.7373461304574185,0.20377747346623154,0.012885436098969343,0.005,1530357308,265353679
63,1,1,305,0.61,0.07329968757510213,3,0.09803338388259376,0.765793806602405,0.5727677943816084,0.020755770236769798,0.0010772663612641183,0.000635702770379186,0.2811474315483386,-0.7726236639857411,0.5433968788322334,0.30452308722528826,0.012775611312760182,0.005,417497246,713677295
63,0,1,2522,5.0440000000000005,0.6061043018505167,8,0.11384352476278992,0.8187018983781748,0.6116884878121147,0.013173421687801943,0.0010134461714139669,0.0005957279718623898,0.1873527807625216,-0.7726236639857411,0.5433968788322334,0.30452308722528826,0.012775611312760182,0.005,417497246,713677295
64,1,1,94,0.188,0.023095823095823097,1,0.09735142975446863,0.7011242942347439,0.42222118237460604,0.01747295652073305,0.0009149378909752103,0.0005016266489900093,0.2768644570038329,-0.6077293618250388,0.47492954766084566,0.2615348584483176,0.012632354760028948,0.005,9789357,849214332
64,0,1,93,0.186,0.02285012285012285,4,0.1042540228886618,0.7161904338238978,0.5310131662544889,0.019232460892561497,0.0009114492084520927,0.000559906221365531,0.17593895177712185,-0.6077293618250388,0.47492954766084566,0.2615348584483176,0.012632354760028948,0.005,9789357,849214332
65,1,0,0,0.0,0.0,0,0.9453288432248576,1.135859768869208,0.9071814636845298,nan,0.0012963380755310662,nan,0.35460755413824824,-0.7673991868447554,0.5758818957407903,0.41810833792946156,0.009618755339088361,0.005,1859759630,2133682501
65,0,1,1466,2.932,0.40643193789853066,17,0.1924344611923175,0.8441580884523084,0.3738008258842821,0.07877085315116462,0.0016286027733104127,0.001437683495013449,0.3493678778624534,-0.7673991868447554,0.5758818957407903,0.41810833792946156,0.009618755339088361,0.005,1859759630,2133682501
66,1,0,0,0.0,0.0,0,0.7688480134517423,0.9782063751524982,0.727656978279863,nan,0.0014089958709646243,nan,0.3899858601437965,-0.9299453628188614,0.23496907003139172,0.47719731213518723,0.008436931625541749,0.005,70890582,1697105102
66,0,1,995,1.99,0.3089102763117044,11,0.21695061778767885,1.011035167160289,0.43332181912140627,0.07453562593217802,0.0015141701150649975,0.0011344751476652993,0.3543656674313074,-0.9299453628188614,0.23496907003139172,0.47719731213518723,0.008436931625541749,0.005,70890582,1697105102
67,1,1,0,0.0,0.0,0,0.18388541579636955,0.7910106945652908,0.43706910588844905,0.020147198166866172,0.000915523813011953,0.00022398143559711805,0.5198438055875942,-0.556680718154052,0.2899835571968161,0.43653653114541624,0.01558219423360823,0.005,1448655432,187386529
67,0,1,0,0.0,0.0,0,0.16302082738600465,0.7738993319264204,0.3750802990378934,0.06328181521820131,0.0015376254736513156,0.0013295940303734877,0.3303624693580055,-0.556680718154052,0.2899835571968161,0.43653653114541624,0.01558219423360823,0.005,1448655432,187386529
68,1,0,0,0.0,0.0,0,0.7390969248901612,0.957271963628242,0.7066031382106399,nan,0.0013476235381742136,nan,0.38963304135524673,-0.9236566424201732,0.21577100810599104,0.4076074734899858,0.01598237275702426,0.005,735614862,1753032310
68,0,1,815,1.6300000000000001,0.23984696880517953,6,0.20126327112890427,0.9979330958170682,0.6689235898739978,0.07531590542033195,0.0015281343298254723,0.0012167650679493114,0.28374633984209197,-0.9236566424201732,0.21577100810599104,0.4076074734899858,0.01598237275702426,0.005,735614862,1753032310
69,1,1,163,0.326,0.045265204109969454,2,0.13481259276897903,0.8337675344777468,0.26036516287657707,0.028548108215551492,0.0010740858856356694,0.0002544979709547839,0.4959759505498983,-0.7605679774344236,0.32459336820658835,0.3390393758619353,0.007132235076594325,0.005,528285864,1122296313
69,0,1,1466,2.932,0.4071091363510136,20,0.17331073059722332,0.8615575160016927,0.5941068397506999,0.07186030555207333,0.0014416358202479305,0.0012073634102855195,0.3304736815859477,-0.7605679774344236,0.32459336820658835,0.3390393758619353,0.007132235076594325,0.005,528285864,1122296313
70,1,1,48,0.096,0.00942100098135427,1,0.11195982426728632,0.7204145854945458,0.5241474914323326,0.02609671104469079,0.0010519294956610964,0.0006382414167127411,0.2764109154858498,-0.936108420922793,0.7426398979106072,0.271213787355021,0.01602131350574453,0.005,1072377260,541830038
70,0,1,1987,3.974,0.3899901864573111,22,0.15776773673224675,0.8615834737379089,0.6626400208383669,0.05824628909882054,0.0014204406744618254,0.0012749710030627356,0.38610137622602175,-0.936108420922793,0.7426398979106072,0.271213787355021,0.01602131350574453,0.005,1072377260,541830038
71,1,0,3224,6.448,0.8393647487633429,2,0.8126356592336331,1.0256311053752027,0.8142476833843217,nan,0.00146490752265675,nan,0.3398814754764551,-0.9777250083658954,0.577620579696686,0.42247889642195446,0.014761029772846632,0.005,1466772241,1410032852
71,0,1,2092,4.184,0.5446498307732361,20,0.18787510623975348,0.9882034478970152,0.6966410572289724,0.0699015045579107,0.0017049717037249691,0.0014366120501486254,0.32443191829414453,-0.9777250083658954,0.577620579696686,0.42247889642195446,0.014761029772846632,0.005,1466772241,1410032852
72,1,1,72,0.14400000000000002,0.016423357664233577,5,0.10636109775987965,0.6985249434458276,0.3187051241355203,0.026758075285717203,0.001029713532912597,0.0005957027758790004,0.2300563748679561,-0.696559321637837,0.728175298120121,0.29890950801183075,0.012262606672825034,0.005,371266058,1624289486
72,0,1,2543,5.086,0.5800638686131386,20,0.1450195448071308,0.7362845086762544,0.564183380581072,0.06401510818365051,0.0015413270843246242,0.001412036673689862,0.35342703209194004,-0.696559321637837,0.728175298120121,0.29890950801183075,0.012262606672825034,0.005,371266058,1624289486
73,1,1,317,0.634,0.06976232394366197,2,0.09142850664094361,0.7065339973122025,0.5130990114759556,0.01866140433894991,0.0009316209137057777,0.00044812403877469607,0.28446224224085104,-0.7345667996084746,0.3423102344072495,0.21171823707981918,0.01378703026591106,0.005,1398205213,1587677545
73,0,1,83,0.166,0.018265845070422535,7,0.10690281978208342,0.775777759344875,0.6025011247728942,0.012321350504916223,0.0008652267455296605,0.0004183419323188951,0.16961289712876462,-0.7345667996084746,0.3423102344072495,0.21171823707981918,0.01378703026591106,0.005,1398205213,1587677545
74,1,1,383,0.766,0.0889250058045043,13,0.12760819249485852,0.8727712888196157,0.5453778249821637,0.024050928532464592,0.001257609929482049,0.0008288029123393242,0.24369987126331047,-0.9964473900742784,0.6232944507106906,0.3510734327313282,0.012354407998807743,0.005,1327744105,2129661778
74,0,1,1596,3.192,0.3705595542140701,22,0.1662662217905602,0.9683568148316041,0.6991427793979325,0.045505707028658714,0.00147266040731615,0.0012266087848569675,0.31532284265960525,-0.9964473900742784,0.6232944507106906,0.3510734327313282,0.012354407998807743,0.005,1327744105,2129661778
75,1,1,4,0.008,0.0010992030777686177,4,0.1450564127755842,0.7690639813238175,0.38238113961439557,0.031433787469522516,0.0010453323432043694,0.0006058830828915032,0.4371226293540779,-0.6917461235745743,0.7112228234081384,0.42805850166753023,0.01841353830393601,0.005,33400882,355894471
75,0,1,121,0.242,0.033250893102500685,6,0.16817732184659756,0.781045699056737,0.37312370337874173,0.05402482728741313,0.0015891312231000175,0.0014067297439330207,0.3591751535139659,-0.6917461235745743,0.7112228234081384,0.42805850166753023,0.01841353830393601,0.005,33400882,355894471
76,1,1,94,0.188,0.017803030303030303,1,0.07451454449060062,0.5099816478584048,0.41744267319084644,0.018585783008613865,0.0007255644217857354,0.00033716543708754595,0.2467763090706791,-0.5176475044527701,0.5989031017307425,0.17021808054378443,0.005889087828753853,0.005,570130881,1304337103
76,0,1,2243,4.486,0.42481060606060606,25,0.14237615396125292,0.5540102467852154,0.35219955455137203,0.08309502793017963,0.0014524328492856195,0.0014484292841402066,0.36034185217794573,-0.5176475044527701,0.5989031017307425,0.17021808054378443,0.005889087828753853,0.005,570130881,1304337103
77,1,1,559,1.118,0.10984476321477697,3,0.1174416198949598,0.7473245707145382,0.500280664136102,0.025348469843388465,0.0010396789474855764,0.0006453468693819435,0.2311683653140379,-0.9635867485464424,0.6767069307732991,0.2655132359907647,0.007728152668168094,0.005,164818213,196358977
77,0,1,1801,3.602,0.3539005698565533,24,0.17340148060770827,0.8883584514948513,0.6604334846118864,0.06924315004654959,0.0015172966539622424,0.0014162182606589648,0.37233589794527466,-0.9635867485464424,0.6767069307732991,0.2655132359907647,0.007728152668168094,0.005,164818213,196358977
78,1,1,120,0.24,0.031914893617021274,1,0.124967848388481,0.7171795158169264,0.37661376584283357,0.02464625514679982,0.0009959020504963787,0.0006082512085536328,0.27773747042971353,-0.577308980607237,0.6571513439669019,0.35087672150168925,0.019879691527224738,0.005,2056662065,2011434041
78,0,1,20,0.04,0.005319148936170213,3,0.12031031122906725,0.7115318548626246,0.3461395037266088,0.014639812766582654,0.001007240849424477,0.0004714963782418411,0.23812497629830068,-0.577308980607237,0.6571513439669019,0.35087672150168925,0.019879691527224738,0.005,2056662065,2011434041
79,1,1,0,0.0,0.0,0,0.13561415368810442,0.7302867479267637,0.43657330790394633,0.020615441791127682,0.0008966025187187493,0.0003818947993190589,0.24327323430544004,-1.028610908543559,0.3428202028383021,0.1904880879829873,0.00908645518812655,0.005,83179421,1021948514
79,0,1,1578,3.156,0.2817857142857143,18,0.20322534632464298,0.9298230754922748,0.5206246124072181,0.07869253995662195,0.0013604297453027987,0.0013273953761104155,0.3562297372386246,-1.028610908543559,0.3428202028383021,0.1904880879829873,0.00908645518812655,0.005,83179421,1021948514
80,1,1,270,0.54,0.06651884700665188,7,0.13189623344130239,0.9155212208581155,0.5417216761812704,0.020510463040560388,0.001193659289747013,0.0007267081104712404,0.24900333995629242,-0.990918782671273,0.39103948738607464,0.3357210947331193,0.007939736087457194,0.005,722800147,324953537
80,0,1,1813,3.626,0.4466617393446662,23,0.20551878542192362,0.9993194506426082,0.6909946555659692,0.08314938433275075,0.001608762063424233,0.001440832765113173,0.3543635418682561,-0.990918782671273,0.39103948738607464,0.3357210947331193,0.007939736087457194,0.005,722800147,324953537
81,1,0,0,0.0,0.0,0,0.812916150875691,0.9466638477070808,0.7713148909753771,nan,0.0012745817783525466,nan,0.37841712123785304,-0.8435287414802153,0.33985017900744907,0.40451538883074967,0.006399029608396517,0.005,1097934945,146671284
81,0,1,1826,3.652,0.5272884781980941,16,0.19343120769319705,0.9280618783239967,0.6247149722787488,0.08260263602007445,0.0015055793439135469,0.0012649864308099444,0.3307482214068261,-0.8435287414802153,0.33985017900744907,0.40451538883074967,0.006399029608396517,0.005,1097934945,146671284
82,1,1,0,0.0,0.0,0,0.2109959380701835,0.7880852929305215,0.4633872280418687,0.018273871634338024,0.0010301914121999443,0.00020522796420080198,0.47575901487582184,-0.5493671682706964,0.3119304454622986,0.48937397854443476,0.018012150999663315,0.005,2044796908,275777359
82,0,1,0,0.0,0.0,0,0.15603679330102946,0.7684898142537389,0.39645026631485947,0.05995606748268066,0.001621656497354794,0.0013373829839331513,0.3280241930649025,-0.5493671682706964,0.3119304454622986,0.48937397854443476,0.018012150999663315,0.005,2044796908,275777359
83,1,1,311,0.622,0.08225337212377677,5,0.10216981430550552,0.8114596223816187,0.5811989914154889,0.017677441920991365,0.0010810265191995977,0.0005971601306971492,0.2959366915274288,-0.7490558840337502,0.3438043554102255,0.3068944147869701,0.018458984479110353,0.005,950271661,1053191206
83,0,1,1242,2.484,0.32848452790267124,16,0.18483721594699157,0.8451273626763893,0.5947270927667226,0.0895652342643727,0.001318960619340108,0.0010782803406997588,0.2712745582830157,-0.7490558840337502,0.3438043554102255,0.3068944147869701,0.018458984479110353,0.005,950271661,1053191206
84,1,1,0,0.0,0.0,0,0.15733312090631524,0.922133939103331,0.2532913470351869,0.02263876698848761,0.0011940682876478554,0.0002088283239225081,0.2535833861257661,-0.9381486390962979,0.28918803748794386,0.35292150492920626,0.019711221843579863,0.005,1664536766,80277820
84,0,1,1652,3.3040000000000003,0.4418293661406793,26,0.2021267676185988,0.983254512509546,0.6871095897158674,0.08241156444584599,0.0016427094057736504,0.0013937352697806756,0.3554710023386708,-0.9381486390962979,0.28918803748794386,0.35292150492920626,0.019711221843579863,0.005,1664536766,80277820
85,1,1,192,0.384,0.06153846153846154,1,0.19029685634234608,0.7500532545631133,0.42232144931272686,0.02791976394640843,0.0007970456680364277,0.00030505837172138163,0.4477078620347825,-0.5026428222547077,0.4601047054177173,0.4298189801353788,0.015532720454091875,0.005,1576622678,876026473
85,0,1,912,1.824,0.2923076923076923,19,0.15067655088917006,0.7184734803055196,0.3879774368571001,0.063761192282449,0.0013574518323880758,0.001135586939306802,0.35928707618369554,-0.5026428222547077,0.4601047054177173,0.4298189801353788,0.015532720454091875,0.005,1576622678,876026473
86,1,1,233,0.466,0.035480432465357085,3,0.06471568118313734,0.4399366957563444,0.4435337510803102,0.017439102260639203,0.0006935677518122377,0.00024777444051294055,0.37713854218902165,-0.510825458557559,0.6073492756952231,0.12244483501555835,0.014952883541033548,0.005,1845391893,847180694
86,0,1,3254,6.508,0.49550784224151057,10,0.06494170147332881,0.44980066589424894,0.5071207739587521,0.011719351659793717,0.000677006557501903,0.00030825477689526095,0.14537555132580765,-0.510825458557559,0.6073492756952231,0.12244483501555835,0.014952883541033548,0.005,1845391893,847180694
87,1,1,75,0.15,0.018319491939423546,2,0.12522690390902225,0.8839699568285962,0.5253536255234009,0.019239898423921722,0.0011853577406039416,0.0006749772736972343,0.2701078165380016,-0.9412990095146423,0.35918789626828607,0.31066618471564805,0.018911883128071395,0.005,1336472191,920957001
87,0,1,1667,3.334,0.40718124084025403,25,0.19412969317757187,0.9637130198406619,0.6821488578635981,0.07849338020209834,0.0015869049448071085,0.0014001166805453088,0.359127895225067,-0.9412990095146423,0.35918789626828607,0.31066618471564805,0.018911883128071395,0.005,1336472191,920957001
88,1,1,70,0.14,0.01749562609347663,1,0.1278808680955745,0.8966066498539563,0.5244141487448807,0.018893242763702103,0.0011495975925291879,0.0006564127941365874,0.24687231509724844,-0.9467446628444083,0.31227287135580917,0.31470978297994656,0.00698893893474894,0.005,731102876,774371425
88,0,1,2004,4.008,0.5008747813046738,25,0.2043146196394985,0.9739378298644634,0.6784900351431723,0.08859433828730967,0.001585604483473187,0.0014245903992820786,0.3525824929170889,-0.9467446628444083,0.31227287135580917,0.31470978297994656,0.00698893893474894,0.005,731102876,774371425
89,1,1,33,0.066,0.007307351638618246,4,0.13881640624519406,0.9100826648427497,0.5788032239905725,0.028452688416060933,0.0012496019539665396,0.0008181462044109037,0.25574535546068117,-1.0961468912415808,0.6812853128829591,0.35324497103648844,0.00624995412776742,0.005,145019313,36142728
89,0,1,1534,3.068,0.33968113374667847,17,0.17416165914232867,1.033830184636937,0.7305370760492127,0.04553033998582776,0.0014782199468279984,0.0012479065428815973,0.31516299050330304,-1.0961468912415808,0.6812853128829591,0.35324497103648844,0.00624995412776742,0.005,145019313,36142728
90,1,0,0,0.0,0.0,0,1.0374777730765263,1.278679006106576,1.003914016004855,nan,0.001560192628185986,nan,0.3670750965492665,-0.9413285278838259,0.6662058474745368,0.4914645603698199,0.01293287560330951,0.005,341608907,1894668149
90,0,1,1368,2.736,0.37623762376237624,17,0.19885118659279277,0.9590057277447371,0.4313362895303348,0.07044376518069358,0.0016570297694446794,0.0013949422576778588,0.3519076901140096,-0.9413285278838259,0.6662058474745368,0.4914645603698199,0.01293287560330951,0.005,341608907,1894668149
91,1,1,0,0.0,0.0,0,0.13748826388940985,0.5181039182012736,0.39417504773066475,0.020303674471529407,0.0007583360889780498,0.00027181547259267914,0.2655950133140178,-1.0327352734967665,0.3384694206098706,0.13381463858960563,0.010774422706583275,0.005,1466093248,1708185629
91,0,1,1845,3.69,0.2589837170129141,24,0.1979167547859688,0.8521334994861663,0.43870927941352106,0.07921149794848044,0.0012692764913162984,0.0012972790575974888,0.3439791251147471,-1.0327352734967665,0.3384694206098706,0.13381463858960563,0.010774422706583275,0.005,1466093248,1708185629
92,1,1,182,0.364,0.04756926293779404,1,0.12103810032304227,0.7278436621120556,0.3665065365459746,0.02493760067860999,0.0009807091511406347,0.0006229338831542467,0.27871726679688025,-0.6226791121354112,0.6416057012564695,0.346365440484675,0.008372854353992477,0.005,1224564349,737009748
92,0,0,1453,2.906,0.3797699947726085,2,0.3034596827205421,0.7340678190866519,0.3496013181669514,nan,0.0010791665781189582,nan,0.15988591178242278,-0.6226791121354112,0.6416057012564695,0.346365440484675,0.008372854353992477,0.005,1224564349,737009748
93,1,1,141,0.28200000000000003,0.0426497277676951,1,0.12623973663729307,0.7740009510142026,0.3737840730469619,0.016863798690870128,0.0008999889433811809,0.00037275902035272,0.2907821165995729,-0.5754957893614697,0.24598863368230323,0.31455124020955105,0.005179054504269893,0.005,870316987,1318258171
93,0,1,512,1.024,0.15486993345432548,5,0.17289335424866012,0.7675811330640135,0.3277904673896258,0.058540240284935686,0.001211283731593526,0.000961760701207071,0.3658050707332777,-0.5754957893614697,0.24598863368230323,0.31455124020955105,0.005179054504269893,0.005,870316987,1318258171
94,1,1,640,1.28,0.14298480786416443,4,0.1500216409873859,0.9300726396280723,0.49893694742098904,0.02229296501071023,0.0011835589580708385,0.0006503646264483751,0.27365724814994186,-1.0893091276571367,0.27312213937597096,0.27521455649583726,0.01667413361899753,0.005,208161991,1026981207
94,0,1,1159,2.318,0.25893655049151026,20,0.22265917852952663,1.0592159264631167,0.5921774319093399,0.0759177382555358,0.0014749729236119545,0.0012927917385409634,0.36961748311024084,-1.0893091276571367,0.27312213937597096,0.27521455649583726,0.01667413361899753,0.005,208161991,1026981207
95,1,1,0,0.0,0.0,0,0.1515625320469959,0.5906186692852821,0.416143765629174,0.020937958596782647,0.0007997741168253765,0.00033656290328369854,0.2295627302415377,-1.0905898431861931,0.3217189188430676,0.1455486696095903,0.006942119787816723,0.005,1010099154,2120210865
95,0,1,1545,3.09,0.22548161120840632,22,0.2145397082878142,0.8970527066730924,0.4784342333914312,0.07728863622471369,0.0012890749435052367,0.0013321656317107776,0.3466900968235947,-1.0905898431861931,0.3217189188430676,0.1455486696095903,0.006942119787816723,0.005,1010099154,2120210865
96,1,1,0,0.0,0.0,0,0.11000505683249186,0.42698812125237384,0.38257390211832126,0.02101094006818702,0.0007340409006703335,0.0002800660069094749,0.27257461786114173,-0.9452217603734482,0.5504743901350282,0.1386308325048511,0.01449496605682907,0.005,424211348,1119601739
96,0,1,2520,5.04,0.3407707910750507,32,0.17977085749001792,0.7750550200462446,0.45721100106092144,0.08274948285757935,0.0014031537203863114,0.0014376980285235848,0.35108831525893847,-0.9452217603734482,0.5504743901350282,0.1386308325048511,0.01449496605682907,0.005,424211348,1119601739
97,1,0,0,0.0,0.0,0,0.8229296530163723,0.9227559709751705,0.7797482330297187,nan,0.0013038870423608376,nan,0.3680867458092563,-0.7874373784044233,0.34783381000595404,0.46719091827236514,0.01662925834158308,0.005,965011045,478153363
97,0,1,1415,2.83,0.4401244167962675,8,0.28472453371491585,0.8986155976688351,0.35591156353517145,0.10072075238406235,0.0014501157620317225,0.0012549710128917624,0.26528747965035415,-0.7874373784044233,0.34783381000595404,0.46719091827236514,0.01662925834158308,0.005,965011045,478153363
98,1,1,545,1.09,0.1459170013386881,13,0.1261279893133416,0.7464376310544774,0.3585162096186324,0.02605401456977176,0.0011668868115354352,0.0006428590826155914,0.28392431165480164,-0.6626591462983258,0.6382153818370431,0.3750678031425153,0.019538372187504965,0.005,302628457,126725054
98,0,0,1253,2.5060000000000002,0.335475234270415,2,0.2958629897496934,0.7588973062120645,0.3406288938353775,nan,0.001252152556533621,nan,0.1719304853240404,-0.6626591462983258,0.6382153818370431,0.3750678031425153,0.019538372187504965,0.005,302628457,126725054
99,1,0,83,0.166,0.02434017595307918,33,0.48189588679994605,0.7792139446850804,0.4436369672823094,nan,0.0009257971484965172,nan,0.5461439944821171,-0.6081403075308562,0.7708453245322247,0.48928474998946614,0.017099199503313397,0.005,1453699049,1277808711
99,0,1,113,0.226,0.03313782991202346,3,0.15257902070833884,0.7405852787371668,0.3800883618873262,0.05934581003152135,0.001662996222916824,0.0014692129290990342,0.34445117205055653,-0.6081403075308562,0.7708453245322247,0.48928474998946614,0.017099199503313397,0.005,1453699049,1277808711
100,1,1,83,0.166,0.019019248395967,1,0.11115240977155078,0.7805600633968433,0.4995244089497997,0.019051663673552183,0.0010512029397036617,0.00052903124246985,0.2979655570843961,-0.8405784327734445,0.34144730556310987,0.25004601314102987,0.018870658544813755,0.005,461821169,380907756
100,0,1,1478,2.956,0.3386801099908341,18,0.18024513827088495,0.8620019927136108,0.6370328650557068,0.07795655975002039,0.0014814996837663166,0.0013134422166567311,0.37027630744735784,-0.8405784327734445,0.34144730556310987,0.25004601314102987,0.018870658544813755,0.005,461821169,380907756
101,1,0,91,0.182,0.027659574468085105,35,0.30311811057187044,0.7995360661806536,0.23323004087787258,nan,0.0008988650612604665,nan,0.6228855830450967,-0.6382648779615786,0.5492712732024387,0.46048118607887645,0.009327389935562456,0.005,1933228714,408002213
101,0,1,345,0.6900000000000001,0.10486322188449848,8,0.16468297322265915,0.7822032616119502,0.38039639738922904,0.05928011761096903,0.0014192645076636526,0.0011325662120654067,0.34311246921565824,-0.6382648779615786,0.5492712732024387,0.46048118607887645,0.009327389935562456,0.005,1933228714,408002213
