episode,manip_on,x_start,x_end,speed,y_noise_mean,y_noise_std,noise_seed,kf_seed,base_duration_s,max_time_s,steps_total,sim_time_s,success,zone_steps,zone_time_s,zone_ratio,zone_entries,target_err_mean,target_err_min,target_err_p95,hold_steps,hold_err_mean,hold_err_p95,attach_steps,attach_err_mean,attach_err_p95,hf_target_err_diff_rms,hf_attach_err_diff_rms,hf_qdot_diff_rms,qdot_norm_mean,qdot_norm_p95,cond_log10_mean,cond_log10_p95,manip_w_mean,manip_w_p10,manip_risk_mean,manip_risk_p95
49,0,-0.9867733589074666,0.2869422395356248,0.4916498568702965,0.018364281401280904,0.005,160012486,703402722,2.590696571237107,8.590696571237107,4296,8.591999999999539,1,92,0.184,0.021415270018621976,3,0.15629522673888585,0.0041126382590922425,0.9664567725631343,1030,0.5251430649687897,1.3369239405384505,3266,0.02062077601652919,0.04326722154627969,0.001107692540831103,0.0004912193122169374,0.1819019506067081,0.9974198053852534,4.4883377962535835,2.7686208301139206,6.928558013945176,0.0,0.0,0.0,0.0
50,1,-0.6118490444871885,0.6049528146224417,0.22969763951332253,0.007865834085095216,0.005,241619762,258152030,5.297406894070652,11.297406894070651,5649,11.298000000000442,1,0,0.0,0.0,0,0.10109752512801308,0.01036105236720263,0.6291313273116962,925,0.4364862408801135,1.0485609269112208,4724,0.02196793781953886,0.02698443356403773,0.0007781508590136378,0.0005579348653113068,0.1404258625716427,1.0854173689323605,5.280540735389179,2.2186714401348278,4.406509584418142,0.1340232013387199,0.10666245087807395,0.02723573681738328,0.0
50,0,-0.6118490444871885,0.6049528146224417,0.22969763951332253,0.007865834085095216,0.005,241619762,258152030,5.297406894070652,11.297406894070651,5649,11.298000000000442,1,0,0.0,0.0,0,0.09963499566098197,0.010192296288555504,0.6394260808511466,895,0.4440834755566605,1.0511828165640278,4754,0.021969584266864135,0.027086794386425982,0.0007796362869811908,0.0005607445863432456,0.13616407569865302,1.0852951098468508,5.3268076891189,2.206284200693002,4.335583512563064,0.0,0.0,0.0,0.0
51,1,-0.5920189908984926,0.25137706789448605,0.24644550097569137,0.012186129130187677,0.005,1478503800,1493706390,3.4222416536472653,9.422241653647266,4712,9.423999999999817,1,0,0.0,0.0,0,0.11104740203668713,0.01172691553781224,0.6861595311656943,905,0.4235916827491646,1.0363737892249714,3807,0.020131471668337727,0.027067203404178723,0.0008413229056660459,0.0004563896729543264,0.15090581802682929,1.0483293426676301,5.391756058945301,2.297770152281994,4.530174587419343,0.11173160476475316,0.10625028643099457,0.03268753947526889,0.041443180920575785
51,0,-0.5920189908984926,0.25137706789448605,0.24644550097569137,0.012186129130187677,0.005,1478503800,1493706390,3.4222416536472653,9.422241653647266,4712,9.423999999999817,1,0,0.0,0.0,0,0.1098401501108519,0.011723030566407673,0.6863541733690162,885,0.42788088017665876,1.0381607723745465,3827,0.02020486603209627,0.02730502995038881,0.0008431063160071891,0.0004657733495996969,0.1471725371633153,1.0487629629383495,5.3826140585555535,2.291717484623999,4.564058646939938,0.0,0.0,0.0,0.0
52,1,-0.7540918327235737,0.366122569224099,0.19090249417666807,0.009180568608871448,0.005,539644134,498860283,5.867992488935141,11.86799248893514,5934,11.868000000000633,1,0,0.0,0.0,0,0.1237070719945177,0.010164018112751085,0.7798646371541544,1180,0.47610766709829416,1.1500130332664436,4754,0.020852125912801563,0.025223702644290826,0.000780896293096835,0.0004791516940726894,0.1472374115847291,0.9845263736788178,4.77987402883756,2.5485688334103953,6.194011010568345,0.12449476348191722,0.10611065906029203,0.025885196323485394,0.0
52,0,-0.7540918327235737,0.366122569224099,0.19090249417666807,0.009180568608871448,0.005,539644134,498860283,5.867992488935141,11.86799248893514,5934,11.868000000000633,1,0,0.0,0.0,0,0.12262027377344861,0.009502189097001427,0.8094798238849046,1140,0.4880374504921258,1.1523675737816474,4794,0.020853112620182843,0.025177207990895685,0.0007726956239895882,0.00048026876329460195,0.14169077727195362,1.000519741652321,4.842438165346,2.5179785011108606,5.921942657279713,0.0,0.0,0.0,0.0
53,1,-1.0972841235107167,0.21068310490542533,0.45274616895421516,0.0077644361353362695,0.005,1495790280,336327728,2.8889636580191866,8.888963658019186,4445,8.889999999999638,1,66,0.132,0.01484814398200225,2,0.17109733775821287,0.005642526985783787,1.058399564728449,1045,0.5899629882133524,1.432364637722749,3400,0.023148440617102015,0.05136230772927547,0.0011227225088616913,0.0005724321324137177,0.19427520739362716,1.4272993653485582,5.0083806019972315,2.5351865664388678,4.283525829630245,0.11719967220685554,0.1038646907963769,0.03733473950996278,0.11167136504158318
53,0,-1.0972841235107167,0.21068310490542533,0.45274616895421516,0.0077644361353362695,0.005,1495790280,336327728,2.8889636580191866,8.888963658019186,4445,8.889999999999638,1,69,0.138,0.015523059617547807,3,0.1791378667620455,0.010099053091153358,1.0846536440500874,1135,0.5732318776033611,1.4249717856469442,3310,0.022541652270988387,0.03818147681875175,0.0010734840843389995,0.0004393257003942484,0.19583098994906367,1.4551056182794138,5.322879334198418,2.6383767347791878,4.708798612614905,0.0,0.0,0.0,0.0
54,1,-0.9572019995151764,0.6434735816655175,0.13385348245243012,0.005410017262781233,0.005,1506053125,1195493181,11.958415663556265,17.958415663556266,8980,17.960000000000925,1,170,0.34,0.01893095768374165,5,0.12409345488115266,0.006679378071673491,0.8526695949515152,1430,0.5409286669590351,1.3151361666587382,7550,0.033467964202212964,0.0936379452052481,0.0007604623832898757,0.0005236209180530186,0.17456018751538258,1.2243872711375658,4.635922896783535,2.9802752355922935,5.685138925158717,0.15919039065237406,0.13981441270211503,0.017679407243280182,0.0
54,0,-0.9572019995151764,0.6434735816655175,0.13385348245243012,0.005410017262781233,0.005,1506053125,1195493181,11.958415663556265,17.958415663556266,8980,17.960000000000925,1,122,0.244,0.013585746102449888,3,0.12616768588143926,0.005468313283267333,0.8836845104743564,1490,0.5346317777065461,1.3112700362702536,7490,0.03263170070697169,0.09287743793888545,0.0007204059981100737,0.00046069690204332125,0.16922606873866536,1.1936173618210137,4.605481270844608,2.992483090832293,5.7214841775051815,0.0,0.0,0.0,0.0
55,1,-0.8193059721724398,0.5019492075415646,0.23630355250978613,0.007232570165351405,0.005,1301363526,1886509185,5.591347085902514,11.591347085902514,5796,11.59200000000054,1,0,0.0,0.0,0,0.12821335335574427,0.01169712080802794,0.8307685379557758,1170,0.4955992733229416,1.2029750894135678,4626,0.021475402111891688,0.02709578832709658,0.0008440557593745918,0.0005617621421035793,0.14655691365378187,0.9762150221665059,4.464670729645896,2.6801251449182275,7.334664937983313,0.1308236368416608,0.10612233556258541,0.026588888563060957,0.0
55,0,-0.8193059721724398,0.5019492075415646,0.23630355250978613,0.007232570165351405,0.005,1301363526,1886509185,5.591347085902514,11.591347085902514,5796,11.59200000000054,1,0,0.0,0.0,0,0.132277146929886,0.011696440296190939,0.8602712295850554,1225,0.48313837748825383,1.198597159177958,4571,0.021670300763249346,0.027018718161889624,0.0008231204748838951,0.000555535775919573,0.14489266583286348,1.0294045796901492,4.87694170252009,2.5927207526714047,6.811101273404892,0.0,0.0,0.0,0.0
56,1,-0.7049247292266896,0.593780454716512,0.4210351279649902,0.013634036490787219,0.005,451422062,435553307,3.084553040076008,9.084553040076008,4543,9.085999999999704,1,98,0.196,0.02157164869029276,3,0.11916758793504043,0.003503274936722146,0.725584570005003,950,0.41614328140808576,1.1062950035880903,3593,0.022002815419765162,0.035667927572301174,0.0009905026912115473,0.0006436639544582994,0.16067949135765935,1.2390453489872815,5.183834644559401,2.2871538137646574,4.667474900360041,0.1306770108562462,0.09790766072333311,0.03506929982116314,0.10518822618029018
56,0,-0.7049247292266896,0.593780454716512,0.4210351279649902,0.013634036490787219,0.005,451422062,435553307,3.084553040076008,9.084553040076008,4543,9.085999999999704,1,97,0.194,0.021351529826106098,3,0.11859005546229365,0.0035643842876925493,0.7246046248300411,945,0.41591269026118277,1.106535106015638,3598,0.02216651591477867,0.035824431771790205,0.0009901226449350045,0.0006441150471190529,0.15634210818710156,1.2487366640553252,5.2561427162842875,2.287076362536499,4.725753748274176,0.0,0.0,0.0,0.0
57,1,-1.0509787263877417,0.6886004986544045,0.13797932712559283,0.014175874354213327,0.005,984027868,1732443782,12.60753521039228,18.607535210392278,9304,18.608000000000565,1,172,0.34400000000000003,0.018486672398968184,3,0.13491223431857446,0.004827377947211125,0.9144562805628437,1625,0.5387394847574795,1.3751321447680325,7679,0.03532830328510756,0.10385589290142411,0.0008238778568056322,0.0005890950685554046,0.19032699158028782,1.3270436599021094,4.923873448784679,3.092613358106596,5.820078111481839,0.15909224554248985,0.11440036691212487,0.01806433124700932,0.0
57,0,-1.0509787263877417,0.6886004986544045,0.13797932712559283,0.014175874354213327,0.005,984027868,1732443782,12.60753521039228,18.607535210392278,9304,18.608000000000565,1,219,0.438,0.023538263112639724,3,0.13209689749886733,0.01446278945181069,0.9453200742507993,1605,0.5453622872953308,1.3781991736170343,7699,0.03264003048098535,0.09308153193522961,0.0007960855064738691,0.0005483103610052555,0.18486957064860376,1.18066178933976,4.364256555382844,3.124876184841064,5.927808483195981,0.0,0.0,0.0,0.0
58,1,-0.509798127541342,0.49478705010915525,0.43411268869127073,0.010866469386928472,0.005,899218598,619526889,2.3141115286886516,8.314111528688652,4158,8.315999999999447,1,75,0.15,0.018037518037518036,4,0.09978548419961299,0.0008110482483755312,0.6383444073129512,770,0.3716876090810031,0.9697931773269081,3388,0.021249312499157503,0.03782399570507822,0.0009266261913641323,0.0005536603697090461,0.16676220818862553,1.1580061075783534,4.950204020153965,2.328951970861717,3.942402037108377,0.12085176081993834,0.0860056408003345,0.04163212781815855,0.21935291529729484
58,0,-0.509798127541342,0.49478705010915525,0.43411268869127073,0.010866469386928472,0.005,899218598,619526889,2.3141115286886516,8.314111528688652,4158,8.315999999999447,1,73,0.146,0.017556517556517555,3,0.10010436948912141,0.009929395605444336,0.6371834310225409,770,0.3707400554226915,0.9697659541226289,3388,0.021934552256154507,0.04058046089752261,0.0009176032202166099,0.0005306618740581556,0.15806031142215043,1.1443310155000446,4.986297243958478,2.3364953428689614,3.9395454494655384,0.0,0.0,0.0,0.0
59,1,-0.7126825926142596,0.6451810190587464,0.42616708556240557,0.008490733024579027,0.005,2063182546,1775915903,3.1862235674091446,9.186223567409144,4594,9.187999999999738,1,94,0.188,0.02046147148454506,5,0.11974840287809568,0.004751391694955052,0.7269394753669833,965,0.41526909328867817,1.1075162411145898,3629,0.022366968624992774,0.03612231394543355,0.0010037796587828755,0.0006739173065272164,0.16262812292906637,1.2529894121335294,5.215743375947455,2.3278181961931104,4.680721745399465,0.13462779908745062,0.0972552106062332,0.0354573111829762,0.1395699885646449
59,0,-0.7126825926142596,0.6451810190587464,0.42616708556240557,0.008490733024579027,0.005,2063182546,1775915903,3.1862235674091446,9.186223567409144,4594,9.187999999999738,1,90,0.18,0.0195907705703091,5,0.11904329146818411,0.004464695585871537,0.7256011164189186,955,0.41646904610899477,1.1079455504773192,3639,0.02259922749098672,0.037478880506810516,0.0010036152562458238,0.0006741863408571805,0.1599115929717895,1.259861148293377,5.249891029564789,2.329979964701502,4.723133853697156,0.0,0.0,0.0,0.0
60,1,-0.6488077351172363,0.4029986446744539,0.4454708103129008,0.005608342104812117,0.005,1293260195,814733501,2.3611117843005163,8.361111784300515,4181,8.361999999999462,1,66,0.132,0.015785697201626404,2,0.11747131905027933,0.0023779148807923168,0.7205094470344827,905,0.39492749249452297,1.064622848503516,3276,0.02102278116375668,0.04039527582478284,0.0009073309906489406,0.0004956281859950531,0.17371656692972898,1.2302761363173702,5.185696601537814,2.4599583827661444,4.6036391056926815,0.11390898073603713,0.0873656976352923,0.04102145751043341,0.2124032212552544
60,0,-0.6488077351172363,0.4029986446744539,0.4454708103129008,0.005608342104812117,0.005,1293260195,814733501,2.3611117843005163,8.361111784300515,4181,8.361999999999462,1,72,0.14400000000000002,0.017220760583592443,2,0.1176830305091673,0.0016877115941350404,0.7207512832271399,905,0.3953347348640867,1.0646274896496055,3276,0.021374249771244965,0.0418768450898351,0.0008943930911563052,0.0004637744898423907,0.16201500819395603,1.2024337944650405,5.19172665030871,2.4553387050281956,4.608494464131637,0.0,0.0,0.0,0.0
61,1,-0.5707648440470269,0.2160516839753484,0.47950185985170835,0.014059724293739802,0.005,2032814474,1971040493,1.640904017068271,7.640904017068271,3821,7.64199999999938,1,0,0.0,0.0,0,0.1111730567991113,0.00885467565062316,0.6918023919913086,850,0.36304135631235823,1.0060697389958952,2971,0.01826240963944359,0.017375585027920866,0.0008844415029452505,0.00022560832309118174,0.1656484455547432,1.0579866947143286,5.034155396217995,2.290050421981439,4.273776795004752,0.10198545038359277,0.07483439759408712,0.047044208776964094,0.2820138266101246
61,0,-0.5707648440470269,0.2160516839753484,0.47950185985170835,0.014059724293739802,0.005,2032814474,1971040493,1.640904017068271,7.640904017068271,3821,7.64199999999938,1,0,0.0,0.0,0,0.11112124671463605,0.011917260019491487,0.6903719972314099,835,0.36679525043008937,1.0065266398070682,2986,0.01928575279069172,0.021659759518014715,0.0008896509273144574,0.00024184939279836348,0.16218374157681992,1.0840433349276128,5.00331141688325,2.30461120882702,4.295895563902988,0.0,0.0,0.0,0.0
62,1,-1.0160145270097316,0.7373461304574185,0.20377747346623154,0.012885436098969343,0.005,1530357308,265353679,8.604290884770949,14.604290884770949,7303,14.606000000001547,1,201,0.402,0.027522935779816515,5,0.1379117997490692,0.013455959220806491,0.9818460502140133,1310,0.5671690914071088,1.3646669570763745,5993,0.0313891501862903,0.10621063440091093,0.0008756948705847384,0.0005761658346182315,0.17321812885371676,1.2625742950868453,4.3823069119539815,2.9701824727295336,6.260375870187815,0.1707870088062884,0.1494776871625002,0.022238991448171718,0.0010199512682579348
62,0,-1.0160145270097316,0.7373461304574185,0.20377747346623154,0.012885436098969343,0.005,1530357308,265353679,8.604290884770949,14.604290884770949,7303,14.606000000001547,1,173,0.34600000000000003,0.023688894974667946,4,0.13923373802497138,0.012688105803029068,0.948209848370681,1330,0.5677494486798901,1.3639358203863154,5973,0.03096127396630654,0.1062459431490746,0.0008642280833681083,0.0005755048354429494,0.17407296954291657,1.2352700722801246,4.241305160644884,2.927729164403534,6.141183686794571,0.0,0.0,0.0,0.0
63,1,-0.7726236639857411,0.5433968788322334,0.30452308722528826,0.012775611312760182,0.005,417497246,713677295,4.3215788819465555,10.321578881946555,5161,10.322000000000116,1,0,0.0,0.0,0,0.12670086074057346,0.011518159850444677,0.7602967950732533,1055,0.4675663495403197,1.1739811533152775,4106,0.02199988626764873,0.029814135828832092,0.0009223167540085061,0.0006251952644559231,0.1548318534913937,1.1530844021975684,5.317234719242363,2.408674446751107,5.5820910588989525,0.12983674688881608,0.10655830846368469,0.029687821676788795,0.0
63,0,-0.7726236639857411,0.5433968788322334,0.30452308722528826,0.012775611312760182,0.005,417497246,713677295,4.3215788819465555,10.321578881946555,5161,10.322000000000116,1,0,0.0,0.0,0,0.12650286618814569,0.011514638620136085,0.781305977718606,1040,0.47464556017604304,1.1747776814459396,4121,0.02196706242080977,0.029741890573200203,0.0009193634082861679,0.0006278103927108537,0.14949264936805137,1.16234153288089,5.317316446927489,2.395946348672966,5.470515808469778,0.0,0.0,0.0,0.0
64,1,-0.6077293618250388,0.47492954766084566,0.2615348584483176,0.012632354760028948,0.005,9789357,849214332,4.1396352131004015,10.139635213100402,5070,10.140000000000056,1,0,0.0,0.0,0,0.10687306743931883,0.010227366401423644,0.6611746231821565,915,0.4245369600356344,1.0415672103137918,4155,0.02143330131587805,0.02781738243059956,0.0008218557944063125,0.0005483505122493272,0.1471393343160665,1.1130829946507232,5.383862005806906,2.3329890544785097,4.405961225834637,0.12406552781751815,0.10510377066850908,0.030363196577750558,0.0
64,0,-0.6077293618250388,0.47492954766084566,0.2615348584483176,0.012632354760028948,0.005,9789357,849214332,4.1396352131004015,10.139635213100402,5070,10.140000000000056,1,0,0.0,0.0,0,0.10547585991441391,0.010226191504056221,0.6623124472754127,890,0.43062585121663144,1.044513110322672,4180,0.021446992918498282,0.027978792955839153,0.000824607295369792,0.0005529174556185487,0.14339038540409516,1.1150475482510596,5.375194793873528,2.331733344549088,4.423889994115089,0.0,0.0,0.0,0.0
65,1,-0.7673991868447554,0.5758818957407903,0.41810833792946156,0.009618755339088361,0.005,1859759630,2133682501,3.2127584186378235,9.212758418637824,4607,9.213999999999746,1,66,0.132,0.014326025613197308,2,0.1277862893624476,0.00338574532238387,0.7651366209391236,1005,0.43651259449980634,1.1549247864151562,3602,0.022265418893662244,0.03637974619059437,0.0010422150108400547,0.0006497988957264069,0.16450470242644863,1.2395238417486678,5.289082594518711,2.347940264179161,5.193839568275262,0.12959237088226738,0.09645386908461952,0.03378312137778236,0.05881005932433469
65,0,-0.7673991868447554,0.5758818957407903,0.41810833792946156,0.009618755339088361,0.005,1859759630,2133682501,3.2127584186378235,9.212758418637824,4607,9.213999999999746,1,67,0.134,0.014543086607336662,1,0.1277571397039536,0.0034268523592043366,0.7673817175617684,1005,0.4368106725307934,1.1549947559053164,3602,0.022293272367860568,0.03695596317747115,0.0010401349790519323,0.0006490115740676495,0.1613736961372626,1.2492132357827574,5.264399175244277,2.3517929606893846,5.248138257049017,0.0,0.0,0.0,0.0
66,1,-0.9299453628188614,0.23496907003139172,0.47719731213518723,0.008436931625541749,0.005,70890582,1697105102,2.4411588314232575,8.441158831423257,4221,8.441999999999489,1,72,0.14400000000000002,0.017057569296375266,1,0.15582323886868457,0.002640801451500281,0.9164536130386463,1105,0.4710035093896555,1.2768574671698243,3116,0.020076701997717477,0.04016553482059916,0.0010320247100807371,0.00033868745178304387,0.1740190382242733,1.1347064683777877,4.942790120131683,2.590225101099944,6.38170552526344,0.10550691262446164,0.08548657385682001,0.03882994829684672,0.15461298137028237
66,0,-0.9299453628188614,0.23496907003139172,0.47719731213518723,0.008436931625541749,0.005,70890582,1697105102,2.4411588314232575,8.441158831423257,4221,8.441999999999489,1,49,0.098,0.011608623548922056,1,0.15853052413994373,0.003760189920654325,0.9217442978906771,1125,0.46950468037842663,1.276137461599252,3096,0.020957276066580034,0.048910801428881746,0.0010297197139939823,0.00033256428036932615,0.17325594420202625,1.1802475814986648,5.018902664498952,2.611803881147205,6.4270790002633955,0.0,0.0,0.0,0.0
67,1,-0.556680718154052,0.2899835571968161,0.43653653114541624,0.01558219423360823,0.005,1448655432,187386529,1.9395038328850254,7.939503832885025,3970,7.939999999999348,1,54,0.108,0.013602015113350126,3,0.10844510977400265,0.006059576013970696,0.6861500485167592,815,0.3781960793314803,0.9976616921762739,3155,0.01990751815814947,0.02996768213417628,0.00090124475144418,0.0003411722596171384,0.16316774506895776,1.0979275240295718,5.051492122485052,2.3668293192842214,4.276538653491034,0.10498330097434286,0.08384623077375755,0.0434333731111678,0.248916681865116
67,0,-0.556680718154052,0.2899835571968161,0.43653653114541624,0.01558219423360823,0.005,1448655432,187386529,1.9395038328850254,7.939503832885025,3970,7.939999999999348,1,66,0.132,0.01662468513853904,2,0.10900967460957382,0.002193570962175789,0.6846335657510255,815,0.3756696541045381,0.9976267194285714,3155,0.021296099091713348,0.04530097252877302,0.0009093839075641885,0.0003584269806874754,0.16311093630154924,1.1671313896382791,5.060610600784346,2.372100083947468,4.303420149641119,0.0,0.0,0.0,0.0
68,1,-0.9236566424201732,0.21577100810599104,0.4076074734899858,0.01598237275702426,0.005,735614862,1753032310,2.7954042176171185,8.795404217617119,4398,8.795999999999607,1,54,0.108,0.01227830832196453,3,0.15692844926465513,0.009344592897686025,0.9199934524177886,1135,0.4856230918635535,1.2777094770967223,3263,0.019938420674396093,0.035727156605398845,0.0010055970777175397,0.0004172641734499503,0.17079166131179555,1.040271951449368,5.032929502778068,2.6279824555857005,6.762521692512887,0.10825865402949808,0.09717519955632696,0.035099935825233096,0.08837074528179045
68,0,-0.9236566424201732,0.21577100810599104,0.4076074734899858,0.01598237275702426,0.005,735614862,1753032310,2.7954042176171185,8.795404217617119,4398,8.795999999999607,1,53,0.106,0.01205093224192815,3,0.1578459784733239,0.007830758417620903,0.9306467356400815,1145,0.48468523554137677,1.2774451281598471,3253,0.01987620373574347,0.03592636819664285,0.0010026741471701856,0.00041055345292537193,0.16722361985034867,1.0356772167898458,5.041270310693492,2.671325350892258,6.946655341468368,0.0,0.0,0.0,0.0
69,1,-0.7605679774344236,0.32459336820658835,0.3390393758619353,0.007132235076594325,0.005,528285864,1122296313,3.200694146165828,9.200694146165828,4601,9.201999999999742,1,0,0.0,0.0,0,0.13256372287778745,0.008150385102096707,0.7894646223420109,1025,0.4546881370275058,1.1541528940909425,3576,0.020672582054240076,0.031125261892246743,0.0009321635325449682,0.0005248203209044409,0.1605497232649183,1.1179052068264994,5.378806822738819,2.4948996911601427,5.436047895589734,0.11318421088236895,0.10510634046784118,0.03332360419737153,0.034824079146975224
69,0,-0.7605679774344236,0.32459336820658835,0.3390393758619353,0.007132235076594325,0.005,528285864,1122296313,3.200694146165828,9.200694146165828,4601,9.201999999999742,1,0,0.0,0.0,0,0.1323830661489366,0.0081240282927831,0.792182189344244,1020,0.4566403788427854,1.1544679743505053,3581,0.02067011314215117,0.031024190814935664,0.0009300226053807607,0.0005264193142802026,0.15716603623562314,1.1249786626978686,5.3600958818804205,2.5027539875284273,5.4830647145498075,0.0,0.0,0.0,0.0
70,1,-0.936108420922793,0.7426398979106072,0.271213787355021,0.01602131350574453,0.005,1072377260,541830038,6.189760244879827,12.189760244879828,6095,12.19000000000074,1,3085,6.17,0.5061525840853158,18,0.15983759706694856,0.015750286258312863,0.9343665140054999,1120,0.5616620003877352,1.3029131761689754,4975,0.05496632658246634,0.06702504806938858,0.0008963525957184541,0.000594307108596653,0.1718393022088419,3.0354003884073886,4.571957111418855,2.338073879275428,4.4133286587881,0.1464774240628831,0.11649729471537137,0.02539637646725757,0.0
70,0,-0.936108420922793,0.7426398979106072,0.271213787355021,0.01602131350574453,0.005,1072377260,541830038,6.189760244879827,12.189760244879828,6095,12.19000000000074,1,3082,6.164,0.5056603773584906,19,0.15985158218731405,0.015537211709694663,0.9591727230813905,1120,0.5626283257571697,1.303202851036133,4975,0.054975715654403755,0.06700593176860106,0.0008851465254249009,0.0005940349577064026,0.17036690115785538,3.0092508117511936,4.385288012467858,2.3460036282514505,4.592289291599468,0.0,0.0,0.0,0.0
71,1,-0.9777250083658954,0.577620579696686,0.42247889642195446,0.014761029772846632,0.005,1466772241,1410032852,3.6814752197922007,9.681475219792201,4841,9.681999999999903,0,583,1.166,0.12042966329270811,1,0.3005846151263658,0.07705030586596223,0.9280530971825802,4841,0.22019988806771437,0.892998053792947,0,nan,nan,0.0012020442381682277,nan,0.20961614157523725,3.380213271998708,5.29968215490282,2.9101747517222347,5.2626091388962735,0.12169567411187839,0.10788795450399703,0.0319907025052895,0.008567935787587862
71,0,-0.9777250083658954,0.577620579696686,0.42247889642195446,0.014761029772846632,0.005,1466772241,1410032852,3.6814752197922007,9.681475219792201,4841,9.681999999999903,0,3050,6.1000000000000005,0.6300351167114232,2,0.19619265204901346,0.03556660300194262,0.9578963171916745,1345,0.4873538009377471,1.303351486707852,3496,0.06157660982040358,0.06342102546021204,0.001102632768086234,0.0005300937810373631,0.20791605538368854,3.3235967758485754,5.442792759247468,2.4778641582575536,4.992758848113508,0.0,0.0,0.0,0.0
72,1,-0.696559321637837,0.728175298120121,0.29890950801183075,0.012262606672825034,0.005,371266058,1624289486,4.766441285974642,10.766441285974642,5384,10.768000000000265,1,0,0.0,0.0,0,0.11283521825033975,0.009064931854268229,0.6903499713742112,990,0.4434388209949572,1.1165463732088163,4394,0.022805377705237787,0.029692447993925536,0.0009410088466494359,0.0006662018527687577,0.1493085464014941,1.171323076856761,5.349817243935286,2.397883192866413,4.802435324056985,0.14151246370720505,0.10534651078902836,0.028575603429234344,0.0
72,0,-0.696559321637837,0.728175298120121,0.29890950801183075,0.012262606672825034,0.005,371266058,1624289486,4.766441285974642,10.766441285974642,5384,10.768000000000265,1,0,0.0,0.0,0,0.11159144885708057,0.009065255193022655,0.7029437930628919,970,0.4472895152079067,1.118359827797998,4414,0.022788040600083357,0.029614215272930813,0.0009420483701330634,0.0006710446192594474,0.1447589038864312,1.167806027946832,5.226857401325255,2.388319223080734,4.775867120412709,0.0,0.0,0.0,0.0
73,1,-0.7345667996084746,0.3423102344072495,0.21171823707981918,0.01378703026591106,0.005,1398205213,1587677545,5.086368793113152,11.086368793113152,5544,11.088000000000372,1,0,0.0,0.0,0,0.12393978998530923,0.012408855385370973,0.7522142258446828,1100,0.47560665491766235,1.1399744479199414,4444,0.020857119424096137,0.02596774953403498,0.0007945787207382355,0.0004954742523791239,0.14613913490511438,1.0210541055863396,5.131519570278409,2.4869502419640797,5.611724826326956,0.1214387980335479,0.10459977099955545,0.02767095645918619,0.0
73,0,-0.7345667996084746,0.3423102344072495,0.21171823707981918,0.01378703026591106,0.005,1398205213,1587677545,5.086368793113152,11.086368793113152,5544,11.088000000000372,1,0,0.0,0.0,0,0.12277338978066847,0.011973465595078494,0.780791430920014,1075,0.4815787034549401,1.1421132235683926,4469,0.020847132480427386,0.025901001722918114,0.0007942342779387814,0.0004992907678244898,0.14277769693539508,1.0344937854267082,5.300022759866192,2.4611953656667342,5.519378025221977,0.0,0.0,0.0,0.0
74,1,-0.9964473900742784,0.6232944507106906,0.3510734327313282,0.012354407998807743,0.005,1327744105,2129661778,4.613683889958532,10.613683889958532,5307,10.614000000000214,1,3026,6.0520000000000005,0.5701903146787262,5,0.17277881628676928,0.016067704740213355,0.9644525436384498,1080,0.568007520209679,1.3510005206508335,4227,0.05540653081766507,0.0640309025933176,0.0009976324480541095,0.0005995910779551056,0.1754799938170615,2.944075092591691,4.571616264204579,2.2690523278752197,4.312829802332815,0.1385782025422314,0.11682028409779445,0.02966929250723758,0.030771800133086797
74,0,-0.9964473900742784,0.6232944507106906,0.3510734327313282,0.012354407998807743,0.005,1327744105,2129661778,4.613683889958532,10.613683889958532,5307,10.614000000000214,1,3041,6.082,0.573016770303373,12,0.17863550508799217,0.014244446747667066,0.996885096440795,1155,0.5538704342959351,1.3452696930332888,4152,0.05606866793542568,0.06430764036729844,0.0009839686739504473,0.0005738701733858002,0.18498998648789858,2.988378762756935,5.236470916233126,2.3286124119961307,4.610367284362284,0.0,0.0,0.0,0.0
75,1,-0.6917461235745743,0.7112228234081384,0.42805850166753023,0.01841353830393601,0.005,33400882,355894471,3.277516838276437,9.277516838276437,4639,9.277999999999768,1,95,0.19,0.020478551411942228,3,0.11577198416055824,0.004189804730096955,0.7059446818510922,945,0.408748843522692,1.1033187708295016,3694,0.0226108846277065,0.03591674713927802,0.00104358210531143,0.0007112961471096975,0.1635803454200524,1.255730346204626,5.208535559544167,2.3878844606799356,4.553873421799846,0.13946154343471237,0.09735382270545735,0.035107634177921156,0.1415120508296011
75,0,-0.6917461235745743,0.7112228234081384,0.42805850166753023,0.01841353830393601,0.005,33400882,355894471,3.277516838276437,9.277516838276437,4639,9.277999999999768,1,92,0.184,0.019831860314723,3,0.1153870331562437,0.004347336029272033,0.7064762132470006,940,0.4089216675520898,1.1035451940774461,3699,0.02284657762823391,0.03630013537068017,0.0010433920858706409,0.0007100853247187152,0.15964247710204044,1.264835701065927,5.291107942915203,2.3936274641134188,4.574768817743872,0.0,0.0,0.0,0.0
