episode,success_delta_on_minus_off,zone_time_delta_on_minus_off,zone_ratio_delta_on_minus_off,target_err_mean_delta_on_minus_off,attach_err_mean_delta_on_minus_off,hf_target_err_diff_rms_delta_on_minus_off,hf_attach_err_diff_rms_delta_on_minus_off,hf_qdot_diff_rms_delta_on_minus_off,win_zone_time_on,win_attach_err_on,win_hf_attach_on,win_hf_qdot_on
164,0,-0.016000000000000014,-0.00177304964539007,-0.0008522482629628042,9.383619938129611e-05,6.3409743727553015e-06,1.031300622297501e-05,-0.0003683755125941379,1,0,0,1
165,0,-0.010000000000000009,-0.0006402048655569786,-0.002456164426815316,0.0003633991064080251,-3.8875687879470246e-07,3.5425307655200097e-06,-0.003690856163302794,1,0,0,1
166,0,0.0,0.0,-0.0008374269681573759,-0.00024446130226937063,3.5099018924162825e-06,4.722336342624406e-06,-0.0050264072473320265,0,1,0,1
167,0,0.0,0.0,-0.0007262483933694469,0.00016790195078273534,-3.871257500788288e-06,6.44638852013307e-06,-0.0056367082395278045,0,0,0,1
168,0,0.043999999999999595,0.004184896328704668,0.0030241266233964337,0.0007140683721818183,-9.428633816196052e-06,-5.5516475313540726e-06,0.0021667606535436534,0,0,1,0
169,0,0.006,0.0006596306068601583,-0.0011809863953074207,0.0001257771410971449,3.069664063729536e-06,1.2392057506336457e-05,-0.0032735221416446136,0,0,0,1
170,0,0.08400000000000052,0.0080971659919028,0.0038513552772981297,0.0007577953875910273,-6.066599286044501e-06,-1.3421038603469494e-05,0.005817084132751477,0,0,1,0
171,0,0.0,0.0,-0.0008096700190273198,2.6945164586449077e-05,-3.839011708650598e-06,3.1381958945360757e-06,-0.0025799974963404693,0,0,0,1
172,0,-0.212,-0.021431459765467044,-0.02904296177009097,-0.024680282703889462,7.038309193553886e-05,0.00023218882840490742,-0.04810006956904983,1,1,0,1
173,0,-0.116,-0.009623361539737847,-0.004657770048134391,-0.001369431399818384,-1.6733592611885566e-05,-4.198179403999111e-05,-0.0427242379893438,1,1,1,1
174,0,-0.0040000000000000036,-0.00046860356138706677,0.0002601504885009348,0.0001047867320022669,-1.2110052215381396e-07,-1.149222497414358e-06,-0.004400200891195943,1,0,1,1
175,0,0.006000000000000005,0.0006957328385899814,-4.968726105530896e-06,6.657746783373178e-05,-5.09772835411218e-07,9.122069408327527e-06,-0.005040969203892437,0,0,0,1
176,0,0.0,0.0,-0.0007434978124604974,6.043477018675275e-05,-3.2694139197072918e-06,7.235120529498458e-06,-0.0040549327325325735,0,0,0,1
177,0,0.184,0.014417802852217521,0.0019886605387773315,0.0033279334853732606,6.801571337344912e-07,6.62338573858745e-05,0.004405772211469677,0,0,0,0
178,0,-0.068,-0.005903802743531861,0.002817051885789096,9.912006028935799e-05,5.737355314927237e-07,5.044735270631762e-07,0.012945354682051546,1,0,0,0
179,0,-0.014,-0.0016069788797061523,-0.0005072521718781919,2.127917554075459e-06,1.8809697685056269e-06,1.8338560974195982e-05,-0.004161834684943383,1,0,0,1
180,0,0.19800000000000006,0.014134780125642489,-0.002873133030793909,-0.008433918859109959,3.557198190695069e-05,6.0613200653276435e-05,-0.0016742130111326303,0,1,0,1
181,0,0.0,0.0,-0.0010062971782741487,0.00015593396818493893,2.2402256186392555e-06,8.64329186516812e-06,-0.0034553248392724667,0,0,0,1
182,0,-0.009999999999999998,-0.001171508903467666,-0.0008226236086834038,-1.1201584265090048e-05,1.6788953599209365e-08,1.4421522260093275e-05,-0.0038082718354371936,1,1,0,1
183,0,0.0,0.0,-0.0029485765951734744,-0.00022451785793479312,1.7367850103977567e-05,-1.1142679229470882e-05,-0.046079797552316726,0,1,1,1
184,0,0.0020000000000000018,0.0001476668635558183,-0.002183448357471085,0.0005691916767152153,1.839330162967394e-06,1.1657546898730987e-05,-0.0024325092562727524,0,0,0,1
185,0,2.0040000000000004,0.20892410341951628,0.03577943764129754,0.0070062891808853126,0.00012013781000658219,-0.00015015333227184056,0.03731750887024868,0,0,1,0
186,0,0.0,0.0,-0.0011688970791717546,0.00013010599581583446,1.6011885088442228e-06,5.402426087060437e-06,-0.0014991131448421624,0,0,0,1
187,0,-0.10199999999999998,-0.0055670778299312315,0.004551051854898791,-0.001629384043372692,-9.50201682776259e-06,-0.00011060862228633536,0.00688752076973892,1,1,1,0
188,0,-0.004,-0.00039277297721916735,-0.0006479945624887629,0.00016953617408034527,9.109409650422291e-07,7.915557364054373e-06,-0.004054103978197027,1,0,0,1
189,0,0.00799999999999998,0.0009165902841429888,0.00031561170806186645,-0.00011716670514545086,-2.71360285132203e-06,-4.603181823525687e-06,-0.0069118194568863756,0,1,1,1
190,0,-0.006000000000000005,-0.0006788866259334683,9.236525498576564e-05,4.011450901151084e-05,-3.321034943291456e-06,2.1402018791520433e-06,-0.005321472003247035,1,0,0,1
191,-1,0.09600000000000009,0.010079798404031948,0.0120299535149751,0.0037494594343244966,6.4170838227491e-05,9.974307526555736e-05,0.009117513741084937,0,0,0,0
192,0,0.22599999999999998,0.018335226350803202,0.005819815318060806,0.0012034806119953917,-1.693892377779599e-05,-2.7216734665773358e-06,0.005526027952806434,0,0,1,0
193,0,0.016000000000000014,0.0015461925009663258,0.01010980006298709,0.0014707962997613025,-3.598296310158952e-05,-6.0441311363787346e-05,0.01898796537777006,0,0,1,0
194,0,0.0020000000000000018,0.00023562676720075525,-0.0006325064894550647,0.00029531298781404133,2.4531198136597786e-06,9.43349392812403e-06,-0.004969857503699021,0,0,0,1
195,0,-0.002,-0.00023917723032767282,0.00998731832838741,0.00255863136540449,-7.282074450983152e-05,-0.0002373230640993692,0.01713055985771597,1,0,1,0
196,0,-0.292,-0.03310657596371882,0.016120017645959633,0.004756551563512124,-7.648242593553435e-05,-0.0003132166914328306,0.016696104574688758,1,0,1,0
197,0,0.212,0.01394553348243652,0.006581306398102241,0.0021728857209118504,-2.031742625971454e-06,-1.0398974677358792e-05,0.006755029491423481,0,0,1,0
198,0,0.0,0.0,-0.0007849002293435631,0.000140736719217896,1.2656779531700253e-06,6.102462922853496e-06,-0.0019440268890458523,0,0,0,1
199,0,0.0,0.0,-0.001281804017123328,0.0002213547574569548,2.573140399626892e-07,2.8169578954564175e-06,-0.0026127410705954757,0,0,0,1
200,0,0.0,0.0,-0.002046135346939884,0.00020494881025383618,-5.180279720744317e-06,6.356705412929029e-06,-0.007307179217793697,0,0,0,1
