episode,success_delta_on_minus_off,zone_time_delta_on_minus_off,zone_ratio_delta_on_minus_off,target_err_mean_delta_on_minus_off,attach_err_mean_delta_on_minus_off,hf_target_err_diff_rms_delta_on_minus_off,hf_attach_err_diff_rms_delta_on_minus_off,hf_qdot_diff_rms_delta_on_minus_off,win_zone_time_on,win_attach_err_on,win_hf_attach_on,win_hf_qdot_on
63,0.0,2.678,0.2594458438287154,0.02464332410137235,0.01282280703859846,0.0001952100436195224,-0.00025229858377889434,0.05580403539264617,0.0,0.0,1.0,0.0
64,0.0,2.584,0.25483234714003944,0.02640354924500672,0.0099331366152619,0.00017268511206693711,-0.00016109997686814226,0.03754327415263395,0.0,0.0,1.0,0.0
65,0.0,2.172,0.23572823963533754,0.025595724921318105,0.009740695459970047,0.0002390172475103616,-0.0002295702551133455,0.03773366781780946,0.0,0.0,1.0,0.0
66,0.0,1.8679999999999999,0.2212745794835347,-0.0037844335059683543,-0.0014896916295794108,-5.328070240879492e-06,-0.0006913850079628604,-0.0352984026564902,0.0,1.0,1.0,1.0
67,0.0,1.47,0.18513853904282115,0.03622669500504422,0.02167275510401244,0.00015819373856581305,-0.00012536830960391734,0.05556611487611707,0.0,0.0,1.0,0.0
68,0.0,2.232,0.25375170532060026,0.011097622774566385,0.02376598144813518,0.000218738473574909,-0.00013367465769519897,0.07629583991327246,0.0,0.0,1.0,0.0
69,0.0,2.412,0.26211693110193435,0.013158247039408946,0.017499784840565552,0.0002248375531577779,-0.0001512255350111947,0.055569163464818466,0.0,0.0,1.0,0.0
70,-1.0,-0.332,-0.027235438884331418,0.021549771590699263,0.006742731394201198,-2.2069561833974738e-05,-0.0005308743800945523,0.041381826350418066,1.0,0.0,1.0,0.0
71,0.0,2.446,0.2526337533567445,0.016881140325393534,0.010349279202793299,0.00024942763673128313,-0.00026557515596753017,0.03841120813779805,0.0,0.0,1.0,0.0
72,-1.0,2.96,0.274888558692422,0.03808741773969741,0.017259412586355004,0.00019437354440764545,-0.00024095660736103778,0.037399215000801234,0.0,0.0,1.0,0.0
73,0.0,1.088,0.09812409812409813,-0.019131476052458282,-0.012098125159238405,-0.0003377597030950202,-0.0007790100172029101,-0.08130501198868265,0.0,1.0,1.0,1.0
74,0.0,2.2760000000000002,0.21443376672319578,0.01992516224612967,0.014831305197672343,0.00015479683058166813,-0.00031238452327878074,0.05360197283211285,0.0,0.0,1.0,0.0
75,-1.0,1.9380000000000002,0.20888122440181076,0.0261330328566525,-0.0018089702828102405,-0.00013707911731876518,-0.0009357586836646471,-0.05194594813232592,0.0,1.0,1.0,1.0
76,0.0,1.222,0.09729299363057325,-0.009211603110457364,-0.00993763965268436,-0.00043960384892956336,-0.0007685080277334456,-0.1115875657348887,0.0,1.0,1.0,1.0
77,-1.0,0.43600000000000005,0.035802266382000326,0.008067369888586085,-0.005891651144792804,-0.0003429906766938089,-0.0009732424127760808,-0.09107590733951665,0.0,1.0,1.0,1.0
78,-1.0,2.162,0.22710084033613445,0.03810189839225611,0.013004404791250887,0.00019890665131113718,-0.00027672182122309236,0.03441961616263425,0.0,0.0,1.0,0.0
