episode,random_mpc_on,x_start,x_end,speed,y_noise_mean,y_noise_std,noise_seed,kf_seed,base_duration_s,max_time_s,steps_total,sim_time_s,success,zone_steps,zone_time_s,zone_ratio,zone_entries,target_err_mean,target_err_min,target_err_p95,hold_steps,hold_err_mean,hold_err_p95,attach_steps,attach_err_mean,attach_err_p95,hf_target_err_diff_rms,hf_attach_err_diff_rms,hf_qdot_diff_rms
68,0,-0.9236566424201732,0.21577100810599104,0.4076074734899858,0.01598237275702426,0.005,735614862,1753032310,2.7954042176171185,8.795404217617119,4398,8.795999999999607,1,0,0.0,0.0,0,0.14488921698686041,0.0074690499649279225,0.9191530306575156,1065,0.49305551004198844,1.2821232457908147,3333,0.012365976959537289,0.016592489508101292,0.0009752889190300808,0.00030696502258352557,0.16296401273606292
69,1,-0.7605679774344236,0.32459336820658835,0.3390393758619353,0.007132235076594325,0.005,528285864,1122296313,3.200694146165828,9.200694146165828,4601,9.201999999999742,1,1206,2.412,0.26211693110193435,1,0.13549541587245756,0.002468585731097121,0.6736190679009192,1865,0.2842990640406475,1.057193483055891,2736,0.030055650883832233,0.13032693847575003,0.0010776205304819954,0.00016349862231755462,0.21991400663531135
69,0,-0.7605679774344236,0.32459336820658835,0.3390393758619353,0.007132235076594325,0.005,528285864,1122296313,3.200694146165828,9.200694146165828,4601,9.201999999999742,1,0,0.0,0.0,0,0.12233716883304861,0.006227590490966003,0.7941597368546304,995,0.45105861223776644,1.154918872189449,3606,0.01255586604326668,0.016683180237918552,0.0008527829773242175,0.0003147241573287493,0.1643448431704929
70,1,-0.936108420922793,0.7426398979106072,0.271213787355021,0.01602131350574453,0.005,1072377260,541830038,6.189760244879827,12.189760244879828,6095,12.19000000000074,0,4,0.008,0.0006562756357670221,2,0.1479647419135626,0.0248221377628372,0.5500899496706826,3555,0.16533182848316064,0.9296462064048214,2540,0.030277841641699648,0.06662117847790829,0.0009027394004670362,0.00013120651421314212,0.20485577620557613
70,0,-0.936108420922793,0.7426398979106072,0.271213787355021,0.01602131350574453,0.005,1072377260,541830038,6.189760244879827,12.189760244879828,6095,12.19000000000074,1,170,0.34,0.02789171452009844,5,0.12641497032286333,0.0020461625054423098,0.8241526343042465,955,0.6205884410717829,1.3153214903375,5140,0.02353511024749845,0.13056539646884321,0.000924808962301011,0.0006620808943076944,0.16347394985515806
71,1,-0.9777250083658954,0.577620579696686,0.42247889642195446,0.014761029772846632,0.005,1466772241,1410032852,3.6814752197922007,9.681475219792201,4841,9.681999999999903,1,1223,2.446,0.2526337533567445,2,0.1566094772235197,0.014241690763593377,0.7421803390987628,2295,0.2860510168254568,1.147933108760905,2546,0.02290063835599004,0.068066830754828,0.0012926677874560018,0.00017225250795673176,0.19715531039497294
71,0,-0.9777250083658954,0.577620579696686,0.42247889642195446,0.014761029772846632,0.005,1466772241,1410032852,3.6814752197922007,9.681475219792201,4841,9.681999999999903,1,0,0.0,0.0,0,0.13972833689812617,0.0026036771627189945,0.9121476633762772,1090,0.5113133590435558,1.3283507669683867,3751,0.012551359153196742,0.014156800938941463,0.0010432401507247187,0.00043782766392426193,0.1587441022571749
72,1,-0.696559321637837,0.728175298120121,0.29890950801183075,0.012262606672825034,0.005,371266058,1624289486,4.766441285974642,10.766441285974642,5384,10.768000000000265,0,1480,2.96,0.274888558692422,2,0.13968527664421324,0.02436359768830735,0.5259757750841031,2670,0.22788476035283814,0.8928318347100195,2714,0.029538072702448674,0.06014354138980679,0.0009976403121618376,0.00015257034977135585,0.190136790301521
72,0,-0.696559321637837,0.728175298120121,0.29890950801183075,0.012262606672825034,0.005,371266058,1624289486,4.766441285974642,10.766441285974642,5384,10.768000000000265,1,0,0.0,0.0,0,0.10159785890451582,0.005394440171996504,0.689132993657056,965,0.440800475926343,1.1179303480970126,4419,0.01227866011609367,0.01378133602754623,0.0008032667677541921,0.00039352695713239363,0.15273757530071977
73,1,-0.7345667996084746,0.3423102344072495,0.21171823707981918,0.01378703026591106,0.005,1398205213,1587677545,5.086368793113152,11.086368793113152,5544,11.088000000000372,1,544,1.088,0.09812409812409813,2,0.10925816706049528,0.009755589950017756,0.5367323634198256,1855,0.21863386487405292,1.0542534899669818,3689,0.024976075963273985,0.07801416580787106,0.00086069718934113,0.0003204344040152856,0.20495116353315992
73,0,-0.7345667996084746,0.3423102344072495,0.21171823707981918,0.01378703026591106,0.005,1398205213,1587677545,5.086368793113152,11.086368793113152,5544,11.088000000000372,1,0,0.0,0.0,0,0.12838964311295356,0.0012355801075654982,0.7366135593225491,945,0.508163372233606,1.147553921562131,4599,0.03707420112251239,0.06663011564104483,0.0011984568924361502,0.0010994444212181957,0.28625617552184257
74,1,-0.9964473900742784,0.6232944507106906,0.3510734327313282,0.012354407998807743,0.005,1327744105,2129661778,4.613683889958532,10.613683889958532,5307,10.614000000000214,1,1155,2.31,0.21763708309779536,7,0.15427398597393172,0.015729139615223663,0.6907630638719804,2715,0.2326403879664038,1.1037001415892873,2592,0.027275853216459887,0.07628943922151755,0.0010985135666942121,0.0001636976086738804,0.20832529232582409
74,0,-0.9964473900742784,0.6232944507106906,0.3510734327313282,0.012354407998807743,0.005,1327744105,2129661778,4.613683889958532,10.613683889958532,5307,10.614000000000214,1,17,0.034,0.0032033163745995856,2,0.13434882372780205,0.001483984165917057,0.9065097991153491,1035,0.5763074258970178,1.3511586020264423,4272,0.012444548018787544,0.020902522191924407,0.000943716736112544,0.00047608213195266116,0.15472331949371124
75,1,-0.6917461235745743,0.7112228234081384,0.42805850166753023,0.01841353830393601,0.005,33400882,355894471,3.277516838276437,9.277516838276437,4639,9.277999999999768,0,1001,2.0020000000000002,0.21577926277214918,2,0.14721791049214944,0.020704976828795116,0.6250817384748013,2035,0.29644498033620376,0.9660838502984311,2604,0.027801688812288505,0.049342628291191015,0.0011483607615953007,0.00017042816262287133,0.20961188791825905
75,0,-0.6917461235745743,0.7112228234081384,0.42805850166753023,0.01841353830393601,0.005,33400882,355894471,3.277516838276437,9.277516838276437,4639,9.277999999999768,1,32,0.064,0.006898038370338435,3,0.12108487763549694,0.0022802675964333128,0.711513679357779,940,0.4089374811756897,1.1030211705251203,3699,0.029610659095098746,0.056941634924939775,0.0012854398789140659,0.0011061868462875185,0.26155783605058497
76,1,-0.5176475044527701,0.5989031017307425,0.17021808054378443,0.005889087828753853,0.005,570130881,1304337103,6.559530001845528,12.559530001845527,6280,12.560000000000864,1,663,1.326,0.10557324840764332,4,0.08833812282159882,0.014425343513751377,0.3591072831622413,1670,0.22704300652273163,0.920541238059351,4610,0.023770615273476996,0.06571815874641644,0.0006877268720471715,0.0003107691591285735,0.18051970837133602
76,0,-0.5176475044527701,0.5989031017307425,0.17021808054378443,0.005889087828753853,0.005,570130881,1304337103,6.559530001845528,12.559530001845527,6280,12.560000000000864,1,52,0.10400000000000001,0.008280254777070064,2,0.09754972593205619,0.0007147224254995919,0.5417737787711231,870,0.42460478326780254,0.9851641350607707,5410,0.033708254926161356,0.05727112330937293,0.0011273307209767349,0.0010792771868620191,0.2921072741062247
77,1,-0.9635867485464424,0.6767069307732991,0.2655132359907647,0.007728152668168094,0.005,164818213,196358977,6.177822635466638,12.177822635466638,6089,12.178000000000736,0,331,0.662,0.05436032189193628,5,0.146842319142366,0.02124487941208995,0.5679798953708657,3255,0.19093696704187324,1.0011638979989177,2834,0.0274618899094151,0.05015522584697394,0.0008938687511714715,0.00014356757705274949,0.200108438152178
77,0,-0.9635867485464424,0.6767069307732991,0.2655132359907647,0.007728152668168094,0.005,164818213,196358977,6.177822635466638,12.177822635466638,6089,12.178000000000736,1,113,0.226,0.01855805550993595,5,0.13877494925377992,0.0010408994675617624,0.8517000368107568,965,0.640629559233117,1.338630303676338,5124,0.0333535410542079,0.05906927860456551,0.0012368594278652804,0.0011168099898288303,0.29118434549169464
78,1,-0.577308980607237,0.6571513439669019,0.35087672150168925,0.019879691527224738,0.005,2056662065,2011434041,3.51821665253503,9.51821665253503,4760,9.519999999999849,0,1081,2.162,0.22710084033613445,3,0.1339989735436116,0.020022173461590156,0.555467309812356,2145,0.25684206822278965,0.875105158570568,2615,0.025864903109631125,0.050906551066841256,0.0010321843142340242,0.00013597673272607735,0.1932857015180396
78,0,-0.577308980607237,0.6571513439669019,0.35087672150168925,0.019879691527224738,0.005,2056662065,2011434041,3.51821665253503,9.51821665253503,4760,9.519999999999849,1,0,0.0,0.0,0,0.09589707515135548,0.00586191631060984,0.6396563434078297,865,0.39694488623570023,1.0210231451274299,3895,0.012860498318380239,0.013926344672705517,0.000833277662922887,0.0004126985539491697,0.15886608535540533
79,1,-1.028610908543559,0.3428202028383021,0.1904880879829873,0.00908645518812655,0.005,83179421,1021948514,7.199563636253965,13.199563636253965,6600,13.200000000001078,1,59,0.11800000000000001,0.00893939393939394,9,0.14031729555472036,0.012068627305843292,0.5643184114752312,2760,0.23699241948245872,1.1559408236486377,3840,0.019308957301039535,0.06572073757313887,0.0008210522164431432,0.00030369532968067603,0.1756937628695069
79,0,-1.028610908543559,0.3428202028383021,0.1904880879829873,0.00908645518812655,0.005,83179421,1021948514,7.199563636253965,13.199563636253965,6600,13.200000000001078,1,0,0.0,0.0,0,0.16305862138569138,0.0007774949429178083,0.9132166234700564,1475,0.5420340641533401,1.357707142059428,5125,0.03614559302934563,0.06400721416613826,0.0011608699129327397,0.0010991293761987272,0.28060695345373937
80,1,-0.990918782671273,0.39103948738607464,0.3357210947331193,0.007939736087457194,0.005,722800147,324953537,4.116387953387118,10.116387953387118,5059,10.118000000000048,1,838,1.676,0.16564538446333268,4,0.14162880598181754,0.012130951352569357,0.738833358844217,2285,0.2405774088989394,1.178698653712057,2774,0.019746451372527757,0.08613654470553207,0.0010279231473252963,0.00016359097911820703,0.18366267951935053
80,0,-0.990918782671273,0.39103948738607464,0.3357210947331193,0.007939736087457194,0.005,722800147,324953537,4.116387953387118,10.116387953387118,5059,10.118000000000048,1,0,0.0,0.0,0,0.14111846416317655,0.0014141218046394368,0.9353829190636432,1045,0.576944170017692,1.3507849146456365,4014,0.012075173989527005,0.018804322334543034,0.0008976644044216359,0.0003976088578084355,0.16132037535604926
81,1,-0.8435287414802153,0.33985017900744907,0.40451538883074967,0.006399029608396517,0.005,1097934945,146671284,2.925423737050442,8.925423737050442,4463,8.92599999999965,1,1073,2.146,0.24042124131749945,1,0.14442096849083108,0.0008228404327917464,0.7311927238223858,1875,0.30397032808253077,1.107469644028552,2588,0.027748354049402235,0.1337287363234185,0.0011519785214214753,0.00016630070072251943,0.21990438743598606
81,0,-0.8435287414802153,0.33985017900744907,0.40451538883074967,0.006399029608396517,0.005,1097934945,146671284,2.925423737050442,8.925423737050442,4463,8.92599999999965,1,0,0.0,0.0,0,0.13258450519287507,0.003361108040358901,0.8507860764951621,1035,0.46070393530942644,1.2184042619214324,3428,0.012980680377447332,0.021244548000385766,0.0009040652274519549,0.0003294289492471372,0.17000880182796904
82,1,-0.5493671682706964,0.3119304454622986,0.48937397854443476,0.018012150999663315,0.005,2044796908,275777359,1.759998797432565,7.759998797432565,3880,7.759999999999367,1,573,1.1460000000000001,0.14768041237113402,1,0.1428409088513995,0.003239907301369177,0.655779068689951,1515,0.33194134772139733,0.9168587745132465,2365,0.029149066538437962,0.11882967348368666,0.0011449745300898665,0.00016341222064155135,0.23445020009132472
82,0,-0.5493671682706964,0.3119304454622986,0.48937397854443476,0.018012150999663315,0.005,2044796908,275777359,1.759998797432565,7.759998797432565,3880,7.759999999999367,1,0,0.0,0.0,0,0.1014096229795017,0.004072237803079997,0.6753425705001592,810,0.3620631419920504,0.9938021232363922,3070,0.013461699364170882,0.02582217397390021,0.0009772208680550096,0.00026214086104833946,0.17676008466898824
83,1,-0.7490558840337502,0.3438043554102255,0.3068944147869701,0.018458984479110353,0.005,950271661,1053191206,3.561030070236311,9.561030070236312,4781,9.561999999999863,1,1346,2.692,0.2815310604476051,1,0.1291890433739028,0.0012815220001326896,0.6352065306142588,1925,0.27126281394834906,1.0463165483897385,2856,0.02585054408073191,0.1278578533385029,0.0010409744716974299,0.00015985231255449074,0.21623416399071405
83,0,-0.7490558840337502,0.3438043554102255,0.3068944147869701,0.018458984479110353,0.005,950271661,1053191206,3.561030070236311,9.561030070236312,4781,9.561999999999863,1,0,0.0,0.0,0,0.11901205951904899,0.0024913521498510257,0.7776178476167463,995,0.45613880066637263,1.1553226455069976,3786,0.01244924446495126,0.01628853394112459,0.0008192824233165531,0.00035464309531209543,0.16468304615174917
84,1,-0.9381486390962979,0.28918803748794386,0.35292150492920626,0.019711221843579863,0.005,1664536766,80277820,3.4776477472814737,9.477647747281473,4739,9.477999999999835,1,1275,2.5500000000000003,0.2690441021312513,1,0.1463741714610841,0.0028636712836174337,0.7527463890063173,1960,0.2803224281103305,1.1893212329899698,2779,0.03596613550550243,0.13111783970249855,0.0011624423896005095,0.00016945437746999665,0.2328955831589788
84,0,-0.9381486390962979,0.28918803748794386,0.35292150492920626,0.019711221843579863,0.005,1664536766,80277820,3.4776477472814737,9.477647747281473,4739,9.477999999999835,1,0,0.0,0.0,0,0.14033232897187942,0.006311261163266238,0.9134753861589738,1035,0.5349236039322341,1.3042381899745998,3704,0.012108713151317892,0.015630199205153995,0.0009534030017712392,0.0003229123219425994,0.1606614662010048
85,1,-0.5026428222547077,0.4601047054177173,0.4298189801353788,0.015532720454091875,0.005,1576622678,876026473,2.239890679953666,8.239890679953666,4120,8.239999999999421,1,737,1.474,0.17888349514563107,1,0.1256651364651525,0.0031558849015477877,0.6115538318296946,1335,0.3567337084752054,0.9131127978584483,2785,0.021812992369215346,0.08715424406780599,0.0010004349492901423,0.00022623523533320982,0.194430673786154
85,0,-0.5026428222547077,0.4601047054177173,0.4298189801353788,0.015532720454091875,0.005,1576622678,876026473,2.239890679953666,8.239890679953666,4120,8.239999999999421,1,0,0.0,0.0,0,0.09213454952991916,0.001800793985070247,0.6328078330625035,765,0.36932481064428635,0.9679372787158209,3355,0.01226926404515301,0.017352985686250922,0.0008385072097303225,0.00037536132389918015,0.17245117921666672
86,1,-0.510825458557559,0.6073492756952231,0.12244483501555835,0.014952883541033548,0.005,1845391893,847180694,9.132069426290641,15.132069426290641,7567,15.134000000001723,1,484,0.968,0.06396194000264306,2,0.06639021215502938,0.010237481351173944,0.25369179938964714,1150,0.29560365170660213,0.9590989150915069,6417,0.019991928465912745,0.027480092538812142,0.0006833166052348249,0.0002726545944554404,0.20904358359686956
86,0,-0.510825458557559,0.6073492756952231,0.12244483501555835,0.014952883541033548,0.005,1845391893,847180694,9.132069426290641,15.132069426290641,7567,15.134000000001723,1,100,0.2,0.013215276860050218,2,0.08872883020625857,0.000819843036596446,0.5470189517515506,865,0.44214542486304753,0.9788444710546554,6702,0.03440006036787783,0.05775576297152683,0.0011626306538268989,0.0010953062264688232,0.28847566527256796
87,1,-0.9412990095146423,0.35918789626828607,0.31066618471564805,0.018911883128071395,0.005,1336472191,920957001,4.186123143634898,10.186123143634898,5094,10.188000000000072,1,596,1.192,0.11700039261876717,4,0.13574988708129532,0.008481051383054904,0.701637377418037,2270,0.2264476281242623,1.1424804783789444,2824,0.020063000477682037,0.08568209813053417,0.0010365060272347613,0.00016108859991457235,0.20468016515117243
87,0,-0.9412990095146423,0.35918789626828607,0.31066618471564805,0.018911883128071395,0.005,1336472191,920957001,4.186123143634898,10.186123143634898,5094,10.188000000000072,1,0,0.0,0.0,0,0.13614293417802992,0.0022640171165564014,0.901849802411125,1025,0.56560073156481,1.3098736967799698,4069,0.012656562514882674,0.02473961615974846,0.0009246389056023531,0.00046294598344074093,0.16836117811559753
88,1,-0.9467446628444083,0.31227287135580917,0.31470978297994656,0.00698893893474894,0.005,731102876,774371425,4.000566878724715,10.000566878724715,5001,10.00200000000001,1,712,1.424,0.14237152569486103,4,0.1393984618584311,0.0028992037223004746,0.716799091132294,2105,0.24192530669260603,1.1700713530254752,2896,0.030700447316642832,0.10277675046663315,0.0010011989523887846,0.0001695007342859873,0.21624042043536723
88,0,-0.9467446628444083,0.31227287135580917,0.31470978297994656,0.00698893893474894,0.005,731102876,774371425,4.000566878724715,10.000566878724715,5001,10.00200000000001,1,0,0.0,0.0,0,0.13896693335855242,0.0006126060104882748,0.9115776256984955,1025,0.5667688549639969,1.317623002598169,3976,0.013037204585004595,0.029042562618765665,0.0008828066822681104,0.0004442911306257984,0.1701406973999122
89,1,-1.0961468912415808,0.6812853128829591,0.35324497103648844,0.00624995412776742,0.005,145019313,36142728,5.0317268464125995,11.0317268464126,5516,11.032000000000354,0,254,0.508,0.046047860768672955,2,0.16405744618363202,0.02152947305766438,0.7323055843193131,2935,0.22860053627934174,1.143458994209912,2581,0.02754865409164301,0.05446717027963518,0.0010363432780587274,0.0001404611969028773,0.18997884284910185
89,0,-1.0961468912415808,0.6812853128829591,0.35324497103648844,0.00624995412776742,0.005,145019313,36142728,5.0317268464125995,11.0317268464126,5516,11.032000000000354,1,42,0.084,0.007614213197969543,2,0.14290915514285027,0.0016544263976214504,0.9773572568781778,980,0.6814971643357525,1.4496050509611356,4536,0.01408117188751597,0.04267172696038396,0.0009666017920880544,0.0005362869642240364,0.15345884831099688
90,1,-0.9413285278838259,0.6662058474745368,0.4914645603698199,0.01293287560330951,0.005,341608907,1894668149,3.270905991977767,9.270905991977767,4636,9.271999999999766,1,1097,2.194,0.23662640207075064,2,0.1584309574084312,0.012743182032074784,0.7290151930058169,2045,0.32366135261200596,1.1477759355416104,2591,0.025618469634535315,0.05418369167442287,0.0013414587100382819,0.00019684108625169771,0.21577598297081574
90,0,-0.9413285278838259,0.6662058474745368,0.4914645603698199,0.01293287560330951,0.005,341608907,1894668149,3.270905991977767,9.270905991977767,4636,9.271999999999766,1,0,0.0,0.0,0,0.15006479191962127,0.0014749384532481622,0.8747277156957289,1140,0.45004944940592323,1.285434328387912,3496,0.03050611467259753,0.05901192703582054,0.001385327973478616,0.0011094660968819794,0.26760454897132885
91,1,-1.0327352734967665,0.3384694206098706,0.13381463858960563,0.010774422706583275,0.005,1466093248,1708185629,10.24704552924114,16.24704552924114,8124,16.248000000001873,1,0,0.0,0.0,0,0.13812170754573141,0.007291056820779139,0.4692692921765032,2975,0.26802287657662943,1.135603861397669,5149,0.021698455223001286,0.0327534668581153,0.0007287879536467841,0.0003014859775716912,0.20927978705396746
91,0,-1.0327352734967665,0.3384694206098706,0.13381463858960563,0.010774422706583275,0.005,1466093248,1708185629,10.24704552924114,16.24704552924114,8124,16.248000000001873,1,48,0.096,0.005908419497784343,1,0.16455311401019296,0.0006288207550291526,0.9345644253540473,2085,0.4671335999561947,1.2932020957253376,6039,0.037472031533168366,0.06412477583332589,0.0011062646002773322,0.0011121121208201297,0.2649677715926297
92,1,-0.6226791121354112,0.6416057012564695,0.346365440484675,0.008372854353992477,0.005,1224564349,737009748,3.6501471152051015,9.650147115205101,4826,9.651999999999893,1,1138,2.2760000000000002,0.23580605055946954,1,0.13618627065086994,0.018940974169771117,0.5704361347620508,2215,0.2555157691558647,0.8995274499187591,2611,0.02513899790869718,0.053086210697668744,0.0010054176795803536,0.00013676058503623561,0.1921213521949115
92,0,-0.6226791121354112,0.6416057012564695,0.346365440484675,0.008372854353992477,0.005,1224564349,737009748,3.6501471152051015,9.650147115205101,4826,9.651999999999893,1,0,0.0,0.0,0,0.10056915439518926,0.006601215827209025,0.6692708671265345,905,0.4081943617510756,1.0515529830924828,3921,0.012897899543334214,0.013870496094947359,0.0007904814114849072,0.00038825869719400787,0.15714907555231641
93,1,-0.5754957893614697,0.24598863368230323,0.31455124020955105,0.005179054504269893,0.005,870316987,1318258171,2.6116076429916726,8.611607642991672,4306,8.611999999999545,1,991,1.982,0.23014398513701811,1,0.1318426747502849,0.005518515158786177,0.6302349529976697,1710,0.27929714141688783,0.9387522340187557,2596,0.03565494948614781,0.12369879545907064,0.0009423814226195131,0.0001719243035752774,0.2590290087253636
93,0,-0.5754957893614697,0.24598863368230323,0.31455124020955105,0.005179054504269893,0.005,870316987,1318258171,2.6116076429916726,8.611607642991672,4306,8.611999999999545,1,0,0.0,0.0,0,0.10697552231571622,0.004740823748666029,0.69823454737071,885,0.40006815960193465,1.017307992646146,3421,0.01242405534021571,0.016251890245938025,0.0007599647032354115,0.00029792468277534904,0.17050708028320655
94,1,-1.0893091276571367,0.27312213937597096,0.27521455649583726,0.01667413361899753,0.005,208161991,1026981207,4.950433161603917,10.950433161603918,5476,10.952000000000327,1,0,0.0,0.0,0,0.15114774026647324,0.009629654138536708,0.7550186627420931,2525,0.2462029590915161,1.2264553299597838,2951,0.017285991047928346,0.04725262571537059,0.001007495828375086,0.00017763827860428375,0.19812002256728573
94,0,-1.0893091276571367,0.27312213937597096,0.27521455649583726,0.01667413361899753,0.005,208161991,1026981207,4.950433161603917,10.950433161603918,5476,10.952000000000327,1,326,0.652,0.059532505478451424,1,0.19184320919308084,0.000870197183598191,1.0076327389992592,1310,0.5744795323422766,1.4194868741942257,4166,0.052975675783585786,0.1190262313069437,0.000962174496271353,0.0005203146268872306,0.20309786598028742
95,1,-1.0905898431861931,0.3217189188430676,0.1455486696095903,0.006942119787816723,0.005,1010099154,2120210865,9.703343670660407,15.703343670660407,7852,15.704000000001914,1,0,0.0,0.0,0,0.15264706542192238,0.006485638422302406,0.5016966323405823,3085,0.2799730204896778,1.1631888112806112,4767,0.024904187264590972,0.034207828394612574,0.0007452806865981287,0.00030519247422359087,0.20866943489747908
95,0,-1.0905898431861931,0.3217189188430676,0.1455486696095903,0.006942119787816723,0.005,1010099154,2120210865,9.703343670660407,15.703343670660407,7852,15.704000000001914,1,36,0.07200000000000001,0.004584819154355578,1,0.1764472631767312,0.001171247802395561,0.9789231337155181,2125,0.48923901806022824,1.3358947561060324,5727,0.03675932626096785,0.06405680523956463,0.0011058505035689333,0.0011098598681993652,0.26704949817270296
96,1,-0.9452217603734482,0.5504743901350282,0.1386308325048511,0.01449496605682907,0.005,424211348,1119601739,10.789058418560227,16.789058418560227,8395,16.790000000001573,1,36,0.07200000000000001,0.004288266825491364,2,0.11689858244136803,0.013442743053300489,0.3992578028421053,2920,0.22317320115427364,1.074097562188037,5475,0.021276806132637188,0.02778630047661658,0.0007258935091525096,0.0003055203205935838,0.18120385024998165
96,0,-0.9452217603734482,0.5504743901350282,0.1386308325048511,0.01449496605682907,0.005,424211348,1119601739,10.789058418560227,16.789058418560227,8395,16.790000000001573,1,83,0.166,0.0098868374032162,8,0.1369909709835951,0.0012548321618982793,0.8561190006192422,1705,0.4693678305814407,1.2676368316132718,6690,0.03537533573392292,0.06057673333003623,0.0011211001578879188,0.0011074836684947745,0.2786029745097453
97,1,-0.7874373784044233,0.34783381000595404,0.46719091827236514,0.01662925834158308,0.005,965011045,478153363,2.429994128756869,8.429994128756869,4215,8.429999999999485,1,897,1.794,0.21281138790035586,1,0.14566042590306816,0.004951703827748625,0.7233406192941405,1765,0.3236305163022856,1.0734392524777807,2450,0.02433309261280704,0.12128697688424987,0.0011950914255397615,0.00015785897319663196,0.22485612959809703
97,0,-0.7874373784044233,0.34783381000595404,0.46719091827236514,0.01662925834158308,0.005,965011045,478153363,2.429994128756869,8.429994128756869,4215,8.429999999999485,1,0,0.0,0.0,0,0.1295306519970345,0.00042784251655961426,0.8107763207137826,1020,0.41957614893571543,1.171199708606492,3195,0.014558307216052103,0.033233443106087376,0.0010114281050941586,0.00041070985157976584,0.2179691754921572
98,1,-0.6626591462983258,0.6382153818370431,0.3750678031425153,0.019538372187504965,0.005,302628457,126725054,3.4683716310383295,9.46837163103833,4735,9.469999999999832,1,1099,2.198,0.23210137275607182,2,0.13816120452302447,0.016933424670120694,0.5878150867872418,2130,0.26812515372639545,0.9351779731840497,2605,0.024370878021980995,0.052669979486616635,0.0011632130569108267,0.00015303092991850493,0.2013674053545714
98,0,-0.6626591462983258,0.6382153818370431,0.3750678031425153,0.019538372187504965,0.005,302628457,126725054,3.4683716310383295,9.46837163103833,4735,9.469999999999832,1,0,0.0,0.0,0,0.10561745842359135,0.006136125420451271,0.6956005131102843,930,0.4127588927780117,1.0724932629442232,3805,0.013106374548699938,0.013895017441940207,0.0009495322501491232,0.00042126074948647724,0.16055237546404608
99,1,-0.6081403075308562,0.7708453245322247,0.48928474998946614,0.017099199503313397,0.005,1453699049,1277808711,2.818370349970583,8.818370349970582,4410,8.819999999999615,0,928,1.856,0.21043083900226758,2,0.14337891451854717,0.02110590017856216,0.6088926899189103,1745,0.32041727255365254,0.9336566391324687,2665,0.02989455975056849,0.03675744085531381,0.0012063316254685068,0.00016341697690309156,0.2092972939193456
99,0,-0.6081403075308562,0.7708453245322247,0.48928474998946614,0.017099199503313397,0.005,1453699049,1277808711,2.818370349970583,8.818370349970582,4410,8.819999999999615,1,0,0.0,0.0,0,0.11514087597255976,0.0012257139151525575,0.6612887229330842,890,0.3687617327411073,1.0299111838117236,3520,0.03261215951825238,0.05842915898828924,0.0013708127440269853,0.0011693715133148479,0.2618563808756021
100,1,-0.8405784327734445,0.34144730556310987,0.25004601314102987,0.018870658544813755,0.005,461821169,380907756,4.727232894010885,10.727232894010886,5364,10.728000000000252,1,342,0.684,0.06375838926174497,8,0.1298663556350823,0.008803393937641337,0.6159456469903802,2445,0.18644323074693714,1.0436428320294056,2919,0.02327486807794737,0.07813644654127802,0.0009412414915524434,0.0001467506751817208,0.208663274882105
100,0,-0.8405784327734445,0.34144730556310987,0.25004601314102987,0.018870658544813755,0.005,461821169,380907756,4.727232894010885,10.727232894010886,5364,10.728000000000252,1,0,0.0,0.0,0,0.14083232184851227,0.0012189803015531194,0.8187918298544863,995,0.5392643836600871,1.2318236346437788,4369,0.03604521481594449,0.06504332536997766,0.0012589338716152486,0.0011119010804698597,0.2801289625200899
101,1,-0.6382648779615786,0.5492712732024387,0.46048118607887645,0.009327389935562456,0.005,1933228714,408002213,2.5789026502390104,8.57890265023901,4290,8.579999999999535,1,861,1.722,0.2006993006993007,1,0.1351588379607332,0.005896370360054865,0.6347110062760447,1610,0.32623189575461986,0.9771571939212741,2680,0.022313254145844636,0.05974697281593955,0.0011283557092637627,0.0002344475096161084,0.2045644618591378
101,0,-0.6382648779615786,0.5492712732024387,0.46048118607887645,0.009327389935562456,0.005,1933228714,408002213,2.5789026502390104,8.57890265023901,4290,8.579999999999535,1,0,0.0,0.0,0,0.106233878057494,0.0016081451477219404,0.69914224174672,900,0.3877643004094577,1.0545762730689725,3390,0.012118389783609098,0.01905536096416531,0.0009215255634569934,0.00042866235595958647,0.17659688512531332
102,1,-0.5895424010104375,0.795807825077196,0.303438369486994,0.005398052157598625,0.005,1344102647,1629927153,4.565507745212863,10.565507745212862,5283,10.566000000000198,0,1470,2.94,0.2782509937535491,2,0.1385028051929133,0.02853196762221878,0.4936302730931918,2710,0.22107817335228697,0.8108324312071473,2573,0.03272457799500733,0.05029009955188068,0.000945374500058336,0.00012527444032096682,0.18543291078422075
102,0,-0.5895424010104375,0.795807825077196,0.303438369486994,0.005398052157598625,0.005,1344102647,1629927153,4.565507745212863,10.565507745212862,5283,10.566000000000198,1,0,0.0,0.0,0,0.09184740339703051,0.005457661026204137,0.6188958836393808,900,0.40558608765113663,1.0310781204160266,4383,0.012573486714701368,0.01563786586640688,0.0007546011686367487,0.0004164674823253681,0.15536111633809782
103,1,-0.9792839952297874,0.2517239393575296,0.17410799786389963,0.0064155104948155385,0.005,1041848106,1721121136,7.0703698261443275,13.070369826144328,6536,13.072000000001035,1,0,0.0,0.0,0,0.1356442398114934,0.011593736375845699,0.538194024260986,2715,0.2276917893111758,1.1268514993401726,3821,0.018721329977666262,0.057044644702660005,0.0008263281299560533,0.00027923906953414377,0.1713218469604742
