episode,x_start,x_end,speed,y_noise_mean,y_noise_std,noise_seed,kf_seed,base_duration_s,max_time_s,steps_total,sim_time_s,success,zone_steps,zone_time_s,zone_ratio,target_err_mean,target_err_min,target_err_p95,hold_steps,hold_err_mean,hold_err_p95,attach_steps,attach_err_mean,attach_err_p95
168,-1.0647396322854323,0.7543260583374951,0.40309420920077554,0.008484772040263638,0.005,1406912001,768975303,4.512755701029871,10.512755701029871,5257,10.51400000000018,1,3064,6.128,0.5828419250523112,0.18075298826460515,0.017338837795322453,1.0198449156937879,1080,0.587425278059584,1.4069665102265738,4177,0.059278436295612164,0.06781410528690088
169,-0.6229066124837604,0.42306051714261145,0.3378670399397188,0.007057862709283991,0.005,1058353156,31802641,3.0957951086705298,9.09579510867053,4548,9.095999999999707,1,3,0.006,0.0006596306068601583,0.11279009369749902,0.00882798899158354,0.695932854963378,900,0.4124660724846732,1.056550461742086,3648,0.021260258987375043,0.03144215838131021
170,-1.083465923220938,0.7292033794205319,0.4144783245788529,0.017029611425703566,0.005,1025958174,659387604,4.373375385753415,10.373375385753416,5187,10.374000000000134,1,3050,6.1000000000000005,0.5880084827453248,0.18422293322192188,0.012662200670566278,1.0315599971204845,1090,0.5904149231358428,1.4188694726535307,4097,0.059456912673906764,0.06757359531433126
171,-0.5508139616340102,0.37248161719745054,0.23907069467612235,0.015093904824580156,0.005,1894024023,1284726718,3.8620190570922226,9.862019057092223,4932,9.863999999999963,1,0,0.0,0.0,0.10330996613720267,0.009808595907426393,0.6401216057962559,875,0.41538458824084173,1.005500871866611,4057,0.020747128995887765,0.027456007398944143
172,-0.8369467190838091,0.38175285609186654,0.3132470251610465,0.013149247785044501,0.005,1041007062,1811132259,3.8905383843601324,9.890538384360132,4946,9.891999999999973,1,0,0.0,0.0,0.14135989657640585,0.008553071565778345,0.8341980651731766,1125,0.4849188561124785,1.220989779757862,3821,0.021091949787560255,0.030065764277477206
173,-0.8486062644439758,0.2842978413173147,0.18717123323208484,0.0163717007935948,0.005,2058360241,802355858,6.052768292425229,12.05276829242523,6027,12.054000000000695,1,0,0.0,0.0,0.1294527020231061,0.009645509087613002,0.8876442545648308,885,0.6603120539387405,1.251534328366745,5142,0.030811868530004505,0.03519024699377526
174,-0.6394266705503494,0.6218710536550283,0.49759233679975634,0.00958293045993908,0.005,1779671005,1183186187,2.5348013442436828,8.534801344243682,4268,8.53599999999952,1,44,0.088,0.010309278350515464,0.11341293603714404,0.0104002688448343,0.6878556528770955,945,0.36710441356566526,1.0518674968870494,3323,0.021082751666105556,0.037229286215221286
175,-0.7142188234466624,0.3206155493277655,0.39442034421523997,0.01126876106466887,0.005,1671565397,208229813,2.62368406688907,8.62368406688907,4312,8.62399999999955,1,47,0.094,0.010899814471243042,0.12689291817381468,0.0053645772366783615,0.7625314511758576,965,0.42615321233357023,1.1164306725945887,3347,0.020448735009758415,0.03513049087476362
176,-0.7713961557433615,0.7260426384696397,0.3331616137957274,0.017441700824046,0.005,1292597928,21816364,4.4946318309381565,10.494631830938157,5248,10.496000000000175,1,0,0.0,0.0,0.12222937672683874,0.009075621353960409,0.7416076924454953,1025,0.464274034751687,1.1630658619767298,4223,0.02288306339386877,0.030818201330054418
177,-0.8831031236236477,0.2491832107796479,0.16746545999434714,0.01609330277346105,0.005,1331362532,263369477,6.761312657795323,12.761312657795322,6381,12.762000000000931,1,145,0.29,0.02272371101708196,0.14138823500266826,0.011053576493401546,0.9321653472362522,930,0.6884721662869275,1.2848154512736274,5451,0.03976321463316268,0.09941294238162862
178,-0.9844736477754913,0.4791086160778123,0.26532074286747404,0.015044813634017527,0.005,493472840,1572022570,5.516275312798869,11.516275312798868,5759,11.518000000000516,1,194,0.388,0.03368640388956416,0.14762569524359134,0.004095976690834348,0.9920469031188021,875,0.7301662541319929,1.361919932818079,4884,0.034417120373244604,0.13270026134524782
179,-0.7266879797526453,0.2241693071785831,0.35072744439759085,0.005924983339828438,0.005,1528003095,2058415042,2.711100320547826,8.711100320547827,4356,8.711999999999579,1,0,0.0,0.0,0.1315356520359319,0.009135280352529649,0.786553599211651,990,0.4419865835347709,1.1290044429758068,3366,0.019912592633488865,0.03219942828466153
180,-0.7574351560067588,0.23095550776478266,0.12343777434423862,0.017271269944558194,0.005,2076278001,1859341603,8.007197707689988,14.007197707689988,7004,14.008000000001347,1,283,0.5660000000000001,0.04040548258138207,0.11363826751369387,0.0028840496287745967,0.810448009822751,1270,0.4794561453720242,1.1510314814170712,5734,0.023835519548942672,0.03695625438389757
181,-0.689483188149788,0.6645374582305169,0.3204760332507678,0.0098936810670002,0.005,2053886801,1898830603,4.225029349763587,10.225029349763588,5113,10.226000000000084,1,0,0.0,0.0,0.11409960233798318,0.00838628740241513,0.6931606447237799,970,0.4357134456366894,1.0998639147585103,4143,0.02248016644397106,0.030381824844569482
182,-0.645262634807557,0.2608685734867471,0.3573447217625578,0.01659332233351205,0.005,2055240751,36345297,2.535734133205959,8.53573413320596,4268,8.53599999999952,1,9,0.018000000000000002,0.0021087160262417996,0.12024322064147223,0.007730221265128925,0.7350303618936082,915,0.4160328197553537,1.0664127159368646,3353,0.0201880179593479,0.03353894448292061
183,-0.8956073625551663,0.2638710056117319,0.48446611208509915,0.019621016254771695,0.005,1018543624,1542330206,2.393311604761386,8.393311604761386,4197,8.393999999999473,1,0,0.0,0.0,0.1534021429919804,0.006969600207364555,0.8905163957232519,1225,0.4104994969088266,1.239567117713632,2972,0.018403388369327124,0.017040426708088426
184,-0.6250675353296121,0.4524732087233775,0.1428356850341057,0.019354147184244087,0.005,190907154,131344387,7.543918340824276,13.543918340824277,6772,13.544000000001192,1,59,0.11800000000000001,0.008712344949793267,0.09496203519691362,0.008645778788054666,0.670122078239128,945,0.4887437231658265,1.066982145970586,5827,0.02087303632520922,0.023595470706162917
185,-0.9404923488150568,0.4269627925536535,0.38085261558062966,0.011718033790716348,0.005,197601680,210539065,3.590510043587212,9.590510043587212,4796,9.591999999999873,1,3014,6.0280000000000005,0.6284403669724771,0.20914293511533213,0.01360805303736798,0.9091645311721952,1710,0.44072341719479374,1.2317842459725619,3086,0.05614643176846403,0.07075460236899417
186,-0.5159873941930149,0.5371958484382751,0.3225809846615336,0.013655764683726108,0.005,1003619811,1979252647,3.2648646160477712,9.26486461604777,4633,9.265999999999764,1,0,0.0,0.0,0.09925620695987049,0.00831235590534762,0.6215225877885878,830,0.38110470107960237,0.9746582166009954,3803,0.021742343611074955,0.030080206905132415
187,-0.9948027059638977,0.598178277895612,0.12929999875871762,0.0063044279719466694,0.005,223347717,279336876,12.320038663203068,18.320038663203068,9161,18.322000000000724,1,126,0.252,0.013753956991594804,0.1333050599493048,0.005221708976530525,0.8783647860411216,1865,0.4685014163734274,1.29932061618071,7296,0.03214426104464154,0.09167902205586276
188,-0.6921093608061175,0.7307196368857565,0.34019150301881806,0.005599482009582165,0.005,1514579293,355178775,4.182435437293002,10.182435437293002,5092,10.18400000000007,1,0,0.0,0.0,0.1134904319922564,0.008627541478440673,0.690991811736347,960,0.4336479197566374,1.1040160198427778,4132,0.02293868126895665,0.030758845029551937
189,-0.7097014507924517,0.4927509733065672,0.44082151611500087,0.006907923287469813,0.005,650111072,1411348242,2.7277534787692277,8.727753478769227,4364,8.727999999999584,1,73,0.146,0.016727772685609533,0.12254874920399039,0.0014945119444070424,0.7441008025284402,960,0.41080536939230355,1.1041176411811728,3404,0.02125608171999824,0.0382669240739876
190,-0.6360766741072765,0.47261004946250745,0.39082723106316264,0.01802828383293847,0.005,1385932397,2135947031,2.83676938414408,8.83676938414408,4419,8.83799999999962,1,113,0.226,0.025571396243494002,0.11458718599164994,0.005969994793974781,0.699809152560555,910,0.4020301990360499,1.0525873881492125,3509,0.021599561782591026,0.035510193920082145
191,-1.0178422343874403,0.6126347247565587,0.46274187049514326,0.018781889729438655,0.005,859720017,976397502,3.5235129196313166,9.523512919631317,4762,9.52399999999985,0,3038,6.0760000000000005,0.637967240655187,0.1973128332246909,0.02961786009231421,0.9589616597784234,1285,0.49985325063538644,1.340016904077725,3477,0.06318473142471084,0.06548531034005683
192,-0.8874707737216707,0.5918199315918153,0.2338755746529595,0.013010880092128866,0.005,1196260995,1042147958,6.325118420376127,12.325118420376127,6163,12.326000000000786,1,3158,6.316,0.5124127859808535,0.14903828009524878,0.016787243344520156,0.9026754201921496,920,0.6606972816498536,1.2818761216435508,5243,0.05034066249870383,0.06261315350070276
193,-0.9744577844868072,0.5594428232522917,0.35280159803970124,0.01802584396261358,0.005,649779856,32026239,4.347771144637749,10.347771144637749,5174,10.348000000000125,1,3025,6.05,0.5846540394279087,0.17944882324717717,0.014866647317204468,0.9427153031165113,1200,0.5265204235582959,1.3219033798854678,3974,0.05472523100939449,0.06185828813099471
194,-0.6723154964694554,0.35449179346505094,0.4129246517324695,0.006042119155653656,0.005,41189584,21233956,2.486669869736347,8.486669869736346,4244,8.487999999999504,1,58,0.116,0.013666352497643733,0.12077930105251126,0.009058588338606864,0.735955246166196,920,0.41113674815636575,1.0879905051395802,3324,0.02080245771722621,0.03777119457882047
195,-0.5695120928824133,0.5870819263747974,0.4898607425346133,0.006545243636457407,0.005,1618843675,98415159,2.3610669703247065,8.361066970324707,4181,8.361999999999462,1,0,0.0,0.0,0.1152091204750959,0.005883597238211519,0.6524740176774998,1180,0.2696285419427429,0.9780979654709959,3001,0.02340035592824782,0.04615038833263853
196,-0.851946245823465,0.5062148651003167,0.481690677046153,0.016142008287981752,0.005,569097667,861594211,2.819571097477666,8.819571097477667,4410,8.819999999999615,1,0,0.0,0.0,0.1526676822894146,0.009285748754105828,0.8327850571615868,1465,0.33189426792589033,1.1818904627149092,2945,0.026272967168788363,0.13280827052295807
197,-0.8980821540293752,0.47633089166273185,0.14938131252430256,0.017517451472807595,0.005,1113582509,1498349750,9.200702701474166,15.200702701474166,7601,15.202000000001746,1,220,0.44,0.02894356005788712,0.13080954088333582,0.0061246241190572375,0.8920793802960696,1210,0.5799434462961354,1.2776698816441345,6391,0.03583958948601035,0.09832301083437389
198,-0.5642070693280916,0.7983103759482542,0.27421791763003756,0.0058096567117984855,0.005,1862318384,760053047,4.968739668990532,10.968739668990532,5485,10.970000000000333,1,0,0.0,0.0,0.09636554242325053,0.011067271164682594,0.5939836188506815,880,0.4090234334753574,1.0133099512454191,4605,0.022988967772554884,0.028941927552806748
199,-0.5654596619792114,0.6209807553942776,0.17823162750422208,0.015770814762021818,0.005,262122906,709831920,6.656733341816023,12.656733341816022,6329,12.658000000000897,1,0,0.0,0.0,0.09096091980052767,0.0066272711790658,0.5868377703695307,940,0.4187440857929311,1.0170410092610265,5389,0.021644149255207645,0.025254789845303244
200,-0.7070096613240808,0.27387847153265965,0.20772742105676803,0.006209994910375764,0.005,1054478401,859061210,4.721996392516143,10.721996392516143,5361,10.72200000000025,1,0,0.0,0.0,0.1222662796994173,0.01139458720887122,0.7334387538408151,1065,0.467696914658312,1.121458167948015,4296,0.020369715715397675,0.025949562804912975
