episode,success_delta_on_minus_off,zone_time_delta_on_minus_off,zone_ratio_delta_on_minus_off,target_err_mean_delta_on_minus_off,attach_err_mean_delta_on_minus_off,hf_target_err_diff_rms_delta_on_minus_off,hf_attach_err_diff_rms_delta_on_minus_off,hf_qdot_diff_rms_delta_on_minus_off,win_zone_time_on,win_attach_err_on,win_hf_attach_on,win_hf_qdot_on
106,0.0,0.0,0.0,-0.004107433453127085,-0.0007088118102836459,-6.315279781943716e-06,-7.395063916608435e-06,-0.00293647796981808,0.0,1.0,1.0,1.0
107,0.0,0.0,0.0,-0.001157700507510892,1.2399522709911556e-05,-4.347366273223154e-06,-4.396089910743445e-06,-0.0025511216287941174,0.0,0.0,1.0,1.0
108,0.0,0.0,0.0,-0.002539127292407767,1.601779653350767e-05,-2.569235540637784e-06,3.275045601076258e-06,-0.004991901010260341,0.0,0.0,0.0,1.0
109,0.0,0.0,0.0,-0.001656458917740078,-0.0001649492149317644,-5.6542991263389434e-06,1.3813717743019422e-06,-0.005218666060641142,0.0,1.0,0.0,1.0
110,0.0,0.0,0.0,-0.0020503330531066316,-8.000892721039127e-05,-1.1107156717926614e-05,-8.935900998548402e-06,-0.0018819857322389388,0.0,1.0,1.0,1.0
111,0.0,0.0,0.0,-0.002849615836309549,9.367150832734379e-05,-5.155453409794912e-06,9.69937530836501e-06,-0.003775772280002615,0.0,0.0,0.0,1.0
112,0.0,0.0,0.0,-0.0005504532486934194,-0.0001706645251741412,-3.1384774626572708e-06,5.952768292593377e-06,-0.00429161379655113,0.0,1.0,0.0,1.0
113,0.0,0.062,0.005367036011080333,-0.0028577209058714137,0.0006350557436891197,6.963326031424969e-06,2.9090021595610995e-06,0.002829528081595256,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,-0.004340135800891903,0.0011724898183354242,2.4871458794706856e-05,6.600708272886627e-05,0.0020315530779434487,0.0,0.0,0.0,0.0
115,0.0,-0.0020000000000000018,-0.00020614306328592055,-0.003586076344120087,0.000636439610025824,-1.744943487028876e-06,-6.091443740198401e-07,-0.003729611417543688,1.0,0.0,1.0,1.0
116,0.0,0.0,0.0,-0.0030977572664175335,0.0007173300842099727,-3.215420152466843e-06,1.3916702080969256e-05,-0.006559438198571188,0.0,0.0,0.0,1.0
117,0.0,0.0,0.0,-0.00324847326913133,-0.00021583946937848986,-4.77807192522607e-06,4.649957494579841e-06,-0.006404427626275605,0.0,1.0,0.0,1.0
118,0.0,0.0,0.0,-0.0012549916080332457,-0.00020273244314904237,1.9964599763415067e-06,1.5395471887613699e-06,-0.0015291797214195824,0.0,1.0,0.0,1.0
119,0.0,-0.001999999999999995,-0.00019944156362185824,-0.005178199586152732,-4.227895533403386e-06,-4.131056164367419e-06,6.6544601191470825e-06,-0.004680014609972055,1.0,1.0,0.0,1.0
120,0.0,0.0,0.0,-0.0016033400263862907,-0.00013288060257576548,-1.2649157583429914e-05,-2.2846692345133133e-05,-0.009764787365539873,0.0,1.0,1.0,1.0
121,0.0,0.0,0.0,-0.003980798544449743,-0.001356685635792769,-8.155199015737408e-06,-1.7079008043072207e-05,-0.0001402505343375271,0.0,1.0,1.0,1.0
122,0.0,0.0,0.0,-0.002534892582371537,-0.00022719272483181542,-9.299333255164831e-06,-1.5458828502371838e-05,-0.0074034450703882315,0.0,1.0,1.0,1.0
